entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
50,1.0,50,5.0,1.0,10,10,100,5,5,0,1,0,0.0001
10,0.1,10,1.0,20.0,50,2,100,1,5,23,0,0,0.0001
10,0.1,10,1.0,20.0,10,2,10,1,1,0,1,1,0.0161670968243288
10,1.0,10,5.0,1.0,10,10,100,1,5,0,0,1,0.0001
50,0.1,50,5.0,20.0,10,10,10,1,1,23,0,1,0.0001
10,0.1,50,1.0,20.0,10,10,10,1,5,0,1,1,0.0001
50,0.6,50,2.3,3.1,10,9,10,1,3,14,0,1,0.0001
10,0.8,48,5.0,1.0,18,10,67,5,2,0,1,1,0.0001
42,0.1,36,5.0,20.0,23,10,48,3,5,18,0,0,0.0001
50,1.0,50,5.0,1.0,38,8,10,5,1,0,1,0,0.0001
50,0.5,27,2.5,10.2,21,10,43,1,4,6,0,1,0.0001
10,0.1,50,1.0,1.0,50,10,100,1,5,23,0,1,0.0001
48,0.5,26,2.5,9.1,19,10,40,1,4,5,0,1,0.0001
23,0.6,30,2.3,3.5,42,10,74,2,3,13,0,1,0.0001
11,0.1,11,1.0,20.0,49,2,100,1,5,23,0,0,0.0001
50,0.3,32,5.0,1.0,35,10,12,5,2,0,1,0,0.0001
50,0.1,10,1.0,20.0,38,2,93,5,4,12,1,1,0.0103548594263522
50,1.0,31,4.7,4.0,35,5,74,1,2,19,1,1,0.0126394804814541
11,0.1,50,1.2,19.9,11,10,12,1,5,1,1,1,0.0001
10,0.8,10,1.6,20.0,10,2,93,5,4,0,1,1,0.0085345410778796
29,0.5,30,3.1,10.6,29,6,55,3,3,11,0,0,0.0174020519813364
50,0.1,28,2.5,9.8,32,10,42,1,4,5,0,1,0.0001
50,0.8,50,5.0,8.2,10,6,63,3,2,0,0,0,0.0180109269926527
22,1.0,10,5.0,3.9,45,9,47,3,2,16,1,0,0.0001
50,0.5,28,2.4,8.3,17,10,41,1,4,6,0,1,0.0001
49,0.1,31,5.0,20.0,50,5,75,5,1,19,0,1,0.0001
50,0.1,13,1.7,9.3,31,10,59,4,3,17,1,1,0.0001
49,0.1,49,4.8,19.9,10,2,10,1,1,0,1,0,0.0181394868679608
39,0.1,23,5.0,20.0,10,10,69,1,1,23,1,1,0.0001
50,0.5,27,2.5,9.3,18,10,45,1,4,5,0,1,0.0001
22,0.1,10,3.6,14.6,50,9,10,3,1,16,0,0,0.0001
39,0.1,50,1.9,8.8,49,10,10,1,1,23,0,1,0.0001
25,0.6,12,3.8,18.5,40,6,54,5,2,6,0,1,0.0181515662939133
11,0.1,50,1.1,20.0,10,10,10,1,5,1,1,1,0.0001
10,0.5,30,3.0,10.5,10,6,55,3,3,11,0,1,0.0001
49,0.6,12,5.0,3.9,35,3,75,5,2,19,1,1,0.0125202859505733
50,0.1,10,1.7,9.8,32,10,100,4,3,0,1,1,0.0001
30,0.5,30,2.8,16.0,34,6,55,3,3,11,0,0,0.0001
30,1.0,50,1.0,10.5,30,6,55,3,3,11,0,1,0.0001
50,0.5,30,3.0,10.5,30,6,42,3,3,11,0,1,0.0001
30,1.0,30,5.0,3.9,35,5,55,1,2,11,0,0,0.0001
50,0.1,50,4.9,20.0,10,2,10,1,1,0,1,0,0.0171585447980877
33,1.0,32,5.0,1.0,10,8,12,3,5,0,1,1,0.0001
49,0.1,10,1.0,20.0,35,5,75,1,2,23,1,1,0.0130106822353332
39,0.5,21,3.0,16.6,31,4,70,4,5,12,1,1,0.0084542914569271
10,0.1,50,1.0,20.0,10,10,14,1,5,0,1,1,0.0001
11,0.1,10,1.0,20.0,50,2,100,1,5,22,0,0,0.0001
50,0.9,10,1.0,8.8,49,2,64,5,2,2,1,0,0.0169447272177443
33,0.1,50,5.0,20.0,35,8,100,3,5,3,1,0,0.0001
21,0.4,10,3.9,15.0,43,9,44,3,2,17,0,0,0.0001
10,0.1,11,5.0,1.3,10,10,100,5,1,0,0,1,0.0001
39,0.8,11,1.9,8.8,49,8,93,5,2,2,1,1,0.0129951838759783
50,1.0,50,5.0,2.1,10,10,97,5,5,0,1,0,0.0001
22,0.8,48,2.5,18.5,45,9,67,3,2,16,1,0,0.0001
39,0.8,11,1.6,3.4,49,4,64,2,2,2,1,1,0.0135107342978476
50,1.0,11,4.9,19.8,50,10,100,5,5,0,1,1,0.0001
23,0.7,20,4.6,9.7,13,2,42,1,4,8,1,0,0.0135298819432218
49,0.8,19,1.5,4.2,38,8,90,5,4,12,1,1,0.0001
22,0.1,19,4.7,9.5,13,10,100,5,1,7,0,0,0.0001
50,0.1,13,1.7,9.8,32,10,59,5,3,17,1,0,0.0001
50,0.1,18,1.6,20.0,10,8,10,1,1,12,1,1,0.0001
11,0.1,10,1.1,19.8,48,2,96,1,5,23,0,0,0.0001
42,0.4,36,1.3,6.1,21,10,43,3,4,18,0,1,0.0001
23,0.4,12,3.8,15.0,45,9,48,3,2,16,0,0,0.0001
29,0.5,32,3.1,9.7,32,6,54,3,3,12,0,0,0.0001
39,0.1,23,2.8,16.0,10,2,69,4,1,0,1,1,0.0157808084440225
30,0.4,21,4.0,10.5,30,8,60,3,3,9,0,0,0.0001
30,0.8,19,3.0,8.2,30,6,63,3,3,14,0,0,0.0166444715661164
22,0.1,10,4.7,20.0,13,2,100,1,4,7,1,0,0.0120002142375007
10,0.1,50,5.0,20.0,10,10,10,1,5,23,1,1,0.0001
50,0.8,10,1.0,8.2,38,6,93,3,2,12,1,1,0.0124881311760211
28,1.0,18,1.8,4.7,48,3,38,1,3,22,1,1,0.0001
13,0.1,10,5.0,1.0,11,10,99,5,1,1,0,1,0.0001
50,0.9,11,1.9,20.0,49,2,10,2,1,2,1,0,0.0001
50,1.0,50,5.0,20.0,50,10,100,5,5,23,1,1,0.0001
10,1.0,10,5.0,20.0,35,2,75,1,5,23,0,1,0.0152357122853134
10,0.4,10,3.6,1.0,10,10,100,3,2,16,0,1,0.0001
50,0.1,50,1.0,20.0,38,2,93,1,1,12,1,0,0.0001
49,0.1,47,5.0,19.1,50,10,99,5,5,23,1,0,0.0001
20,0.4,11,3.6,15.2,45,9,46,3,2,16,0,0,0.0001
39,1.0,11,1.9,8.8,10,10,10,5,1,2,1,0,0.0001
39,0.8,23,3.0,8.2,10,4,69,3,2,11,0,0,0.0001
21,0.2,39,1.3,8.4,43,3,64,1,4,2,1,0,0.0125338904414992
22,0.1,10,1.0,20.0,50,2,43,1,4,7,1,0,0.0132913114423305
50,0.4,18,4.1,15.6,50,8,58,5,2,8,0,1,0.0169928226290246
50,0.1,10,5.0,19.6,50,2,16,5,1,23,0,0,0.0001
48,0.1,49,4.9,20.0,10,2,10,1,1,0,1,0,0.0168563037007686
50,0.3,50,1.4,3.2,10,10,12,3,2,3,1,1,0.0001
10,0.5,10,3.0,10.5,10,6,55,3,3,11,0,1,0.0001
39,0.1,23,5.0,16.0,10,2,10,4,1,11,1,1,0.0001
30,0.1,30,1.0,10.5,30,6,55,1,3,11,1,1,0.0121111275295474
10,0.1,11,1.0,20.0,50,2,100,1,5,22,0,0,0.0001
41,0.9,11,2.3,8.2,50,4,65,2,2,2,1,0,0.0158450502136058
50,0.1,50,4.9,20.0,10,10,10,1,1,23,0,1,0.0001
50,0.1,50,5.0,20.0,50,10,97,5,5,23,1,0,0.0001
10,0.1,10,5.0,1.0,50,2,100,1,1,0,0,0,0.0001
50,1.0,50,5.0,20.0,10,10,10,1,1,0,0,0,0.0001
48,0.1,50,5.0,19.5,10,10,11,1,1,22,0,1,0.0001
50,0.1,10,5.0,1.0,50,2,10,5,1,23,0,0,0.0001
11,0.1,48,1.0,19.6,10,10,10,1,5,0,1,1,0.0001
11,1.0,50,1.1,1.5,50,10,100,1,5,0,0,1,0.0001
38,0.5,24,2.7,15.0,36,4,67,4,5,12,1,1,0.0083847898689131
50,0.1,50,4.8,19.4,49,10,99,5,5,22,1,0,0.0001
50,0.5,29,2.5,8.9,19,10,39,1,4,6,0,1,0.0001
23,0.7,18,4.7,9.7,13,2,49,1,4,7,1,0,0.012833478325079
50,0.1,13,1.1,20.0,41,2,91,5,4,12,1,1,0.0106862964137196
10,1.0,50,1.0,20.0,10,10,10,5,5,0,1,1,0.0001
12,0.1,10,1.0,19.2,10,2,14,1,1,2,1,1,0.0164904830886459
22,0.7,19,4.7,9.3,14,2,39,1,4,7,1,0,0.0135913045911226
49,0.1,50,5.0,19.8,10,10,10,1,1,22,0,1,0.0001
10,0.1,10,5.0,1.0,10,10,99,5,1,0,0,1,0.0001
10,0.1,10,1.0,1.0,10,10,100,5,5,0,0,1,0.0001
50,1.0,10,5.0,20.0,50,10,100,5,5,23,1,0,0.0001
25,1.0,50,1.0,18.5,18,10,100,5,2,6,0,1,0.0001
49,0.8,19,1.6,4.0,38,8,89,5,4,11,1,1,0.0001
49,0.4,21,3.9,15.8,50,8,60,5,2,10,0,1,0.0001
43,0.8,20,3.0,8.1,10,6,64,3,2,14,0,0,0.0168066754907238
22,0.4,19,4.7,14.6,45,2,43,1,2,16,1,0,0.0170898145916525
48,0.5,13,1.7,9.2,32,10,42,4,3,5,1,1,0.0001
10,0.6,12,3.8,9.7,40,3,55,5,2,12,0,1,0.0164530294196738
50,0.5,50,2.8,20.0,10,2,10,4,5,11,1,1,0.0138259988781296
50,0.4,50,5.0,20.0,50,8,60,5,5,23,0,1,0.0001
22,0.4,10,3.2,15.0,44,9,46,3,2,16,0,0,0.0001
10,0.5,23,2.8,16.0,10,2,10,1,5,0,1,1,0.0001
50,0.4,36,5.0,20.0,50,10,48,5,5,23,1,0,0.0103691562959079
22,0.1,19,5.0,20.0,45,2,43,5,2,16,1,0,0.0177284747604905
42,0.4,36,5.0,7.1,23,10,48,3,4,23,0,1,0.0001
39,0.9,11,1.9,16.0,49,4,69,2,5,2,1,1,0.0078082990633187
49,0.1,50,4.9,19.4,10,10,10,1,1,23,0,1,0.0001
23,0.4,10,3.4,14.1,43,9,45,3,2,15,0,0,0.0001
10,0.1,47,1.0,20.0,11,10,11,1,5,0,1,1,0.0001
30,0.5,32,3.2,10.7,30,6,56,3,3,11,0,0,0.0001
50,0.7,19,4.7,9.5,13,2,43,5,1,23,1,0,0.0001
30,0.5,28,2.9,10.1,30,6,56,3,3,11,0,0,0.0001
32,0.5,31,3.2,10.8,30,6,55,3,3,11,0,0,0.0167154786897036
10,1.0,50,1.0,1.0,50,10,98,1,5,0,0,1,0.0001
50,0.1,15,1.6,9.7,31,10,63,4,3,16,1,1,0.0001
50,1.0,50,5.0,1.0,50,10,100,1,1,23,0,1,0.0001
50,0.5,30,1.6,10.5,38,6,55,5,3,12,1,0,0.0153801748719189
48,1.0,10,5.0,19.8,50,10,100,5,5,0,1,1,0.0001
22,0.5,30,3.0,10.5,13,2,43,1,4,11,1,0,0.0132491469139556
49,0.1,50,5.0,19.9,10,2,10,1,1,0,1,0,0.0167082553850893
50,0.1,50,1.0,20.0,10,10,10,5,5,0,1,0,0.0001
10,0.5,10,3.0,20.0,30,6,100,3,3,11,0,0,0.0001
30,0.1,10,1.0,10.5,30,2,55,3,4,11,1,0,0.0130532103528356
50,0.1,50,5.0,20.0,50,10,100,5,5,0,1,1,0.0001
10,0.4,10,4.7,14.6,10,2,100,5,1,0,0,1,0.0001
40,0.5,25,2.9,15.8,33,4,72,4,5,10,1,1,0.0078241582733605
49,1.0,50,5.0,1.0,10,10,100,5,5,1,1,0,0.0001
10,0.4,19,1.0,14.6,50,2,43,1,2,16,1,0,0.0169214492318304
42,0.8,19,3.0,9.0,11,6,64,3,2,13,0,0,0.0166347619196292
50,1.0,48,4.8,1.2,10,10,10,5,1,0,0,0,0.0001
23,0.3,10,3.6,14.6,45,9,46,3,2,16,0,0,0.0001
30,0.5,29,3.0,11.2,32,6,58,3,3,13,0,0,0.0001
48,0.5,28,1.7,9.8,32,10,42,1,4,17,0,1,0.0001
41,0.1,19,1.0,8.2,10,2,10,1,1,14,1,1,0.0167515849932822
48,1.0,30,5.0,4.3,35,5,76,1,2,20,1,1,0.0122556525407798
42,0.4,36,1.3,7.1,50,10,48,3,4,18,0,1,0.0001
10,0.1,10,1.0,20.0,38,2,93,5,1,0,1,1,0.0001
21,0.4,19,4.7,14.3,45,2,46,1,2,16,1,0,0.0171413029754904
50,0.1,50,5.0,20.0,10,10,48,5,5,0,1,1,0.0001
46,0.2,21,3.9,13.5,47,10,18,5,3,0,1,0,0.0001
25,0.5,48,2.5,10.5,18,6,67,3,2,6,1,0,0.0161665150260037
50,1.0,10,4.7,20.0,49,10,100,5,5,0,1,1,0.0001
43,0.8,19,3.0,8.1,11,6,63,3,2,14,0,0,0.0166277615534539
49,0.1,49,5.0,19.7,11,10,14,1,1,23,0,1,0.0001
22,0.1,10,4.7,20.0,50,2,100,1,5,23,1,0,0.0093311517094954
47,0.1,50,5.0,20.0,50,10,100,5,5,23,1,0,0.0001
30,0.4,30,3.6,10.5,45,6,55,3,2,16,0,0,0.0001
50,0.5,27,2.5,9.5,19,10,40,1,4,5,0,1,0.0001
39,0.1,11,5.0,20.0,49,4,10,2,1,0,1,0,0.0165649897716009
50,0.5,31,2.5,9.5,18,10,40,1,4,4,0,1,0.0001
50,1.0,50,5.0,1.0,10,10,10,5,1,23,0,1,0.0001
21,0.7,18,4.8,9.6,14,2,44,1,4,7,1,0,0.0130421756765249
50,0.5,50,5.0,20.0,30,6,10,1,3,11,0,1,0.0001
50,0.4,10,5.0,7.1,50,10,100,5,5,18,1,1,0.0001
23,0.4,19,4.6,14.0,45,2,42,1,2,16,1,0,0.0165492188509587
37,0.5,21,2.9,15.0,34,4,72,4,5,12,1,1,0.0077983618762537
50,0.4,34,4.8,19.4,49,10,46,5,5,23,1,0,0.0108975231371368
23,0.4,10,3.6,15.2,45,9,46,3,2,16,0,0,0.0001
50,0.8,10,1.0,20.0,10,6,93,3,2,14,0,1,0.0001
50,0.1,50,5.0,20.0,11,10,11,1,1,23,0,1,0.0001
50,0.1,36,5.0,20.0,50,10,59,5,3,23,1,1,0.0001
29,0.6,29,3.1,9.9,31,6,54,3,3,11,0,0,0.0001
30,0.5,29,3.0,10.3,31,6,54,3,3,11,0,0,0.0164913551786031
31,0.3,33,1.3,1.2,34,8,10,3,2,3,1,1,0.0001
22,0.1,10,5.0,20.0,50,10,100,1,5,23,0,1,0.0001
30,0.8,18,3.0,3.4,30,8,55,5,3,12,0,1,0.0001
50,1.0,10,5.0,20.0,50,10,100,5,5,23,1,1,0.0001
50,1.0,50,5.0,1.0,10,10,11,5,1,0,0,0,0.0001
25,0.1,48,2.5,20.0,18,2,100,1,5,23,1,0,0.0001
48,0.1,15,1.5,11.9,33,10,60,4,3,18,1,1,0.0001
10,0.8,19,1.0,8.2,10,6,63,1,1,0,0,1,0.0001
49,0.1,10,4.7,3.9,35,5,100,1,5,19,1,1,0.0001
30,0.3,32,3.0,3.2,35,6,12,3,2,11,1,0,0.0165762340590628
50,0.9,11,1.0,8.8,38,4,64,5,2,12,1,1,0.0132237456075202
41,0.1,19,5.0,8.2,10,10,10,1,2,14,0,0,0.0001
21,0.4,20,4.7,14.9,44,2,40,1,2,15,1,0,0.0167307350114329
50,0.4,36,5.0,7.1,50,10,100,5,5,18,1,1,0.0001
39,0.9,11,2.0,8.3,48,4,63,2,2,1,1,0,0.0154425212225166
49,0.1,31,4.7,20.0,35,5,100,1,2,23,1,0,0.0148763792673427
49,0.4,36,4.9,19.5,48,10,44,5,5,22,1,0,0.0108691139815786
10,0.9,11,1.0,8.8,10,2,64,1,1,12,1,1,0.0141917711560282
10,1.0,50,1.0,1.0,48,10,100,1,5,0,0,1,0.0001
49,0.5,29,2.5,10.0,18,10,41,1,4,7,0,1,0.0001
10,1.0,49,1.0,1.2,48,10,100,1,5,0,0,1,0.0001
29,0.5,29,3.0,11.6,30,5,57,3,3,11,0,0,0.0001
49,0.4,36,4.8,19.4,50,10,46,5,5,23,1,0,0.0108907203576678
10,1.0,48,1.1,1.0,49,10,98,1,5,0,0,1,0.0001
49,0.1,11,1.1,19.8,38,2,93,5,4,11,1,1,0.0102746904039005
21,0.8,48,4.7,18.5,18,2,46,5,2,6,1,0,0.0167827103977847
50,0.4,50,5.0,20.0,49,10,46,5,5,23,1,0,0.0108900089585289
50,0.1,50,5.0,20.0,12,2,13,1,1,0,1,0,0.0164457813986052
41,0.4,35,1.6,7.3,23,10,51,3,4,18,0,1,0.0001
26,0.8,48,2.4,18.8,17,6,66,5,2,6,1,0,0.0001
39,0.5,11,3.0,8.8,49,4,64,3,2,2,0,0,0.0001
50,0.1,47,4.9,20.0,50,10,98,5,5,22,1,0,0.0001
22,0.7,17,4.7,9.0,15,3,38,1,4,6,1,0,0.0130764622617582
42,0.1,50,1.3,7.1,23,10,100,5,5,18,0,1,0.0001
50,0.9,13,1.1,8.8,49,2,91,5,4,12,1,1,0.0001
49,0.6,28,2.7,8.7,20,10,42,1,4,6,0,1,0.0001
31,0.5,29,3.1,10.0,31,6,51,3,3,11,0,0,0.0001
41,0.9,19,3.0,8.2,10,6,63,3,2,14,0,0,0.0001
50,0.1,13,1.7,9.8,32,10,59,5,3,23,1,1,0.0001
22,0.1,10,5.0,20.0,50,2,100,1,1,23,0,0,0.0165553010224666
40,0.9,10,1.9,8.5,48,4,65,2,2,1,1,0,0.0155104040986223
11,0.1,10,1.1,19.7,50,2,100,1,5,22,0,0,0.0001
10,0.5,30,3.0,20.0,10,10,55,3,5,11,1,0,0.0001
50,0.1,10,1.0,20.0,38,4,64,1,1,12,1,1,0.014767104071889
23,0.8,49,2.5,18.8,17,6,68,5,2,6,1,0,0.0001
50,0.3,34,4.8,3.2,35,8,46,3,2,3,1,0,0.0001
36,0.9,10,1.9,8.8,46,4,64,2,2,2,1,0,0.0155738382500453
21,0.7,20,4.5,9.3,12,2,40,1,4,7,1,0,0.0126001120462017
33,0.3,31,1.2,2.6,34,8,13,3,2,3,1,1,0.0001
50,0.9,11,1.0,8.9,37,4,64,5,2,12,1,1,0.0132187374973624
42,0.5,30,3.0,7.1,30,10,55,3,4,18,0,0,0.0001
10,0.1,10,4.7,1.0,10,2,100,1,5,23,1,1,0.0071773411533409
41,0.1,13,1.1,20.0,10,6,63,5,2,14,1,0,0.0001
49,1.0,50,5.0,1.7,10,10,100,5,5,0,1,0,0.0001
28,0.5,31,3.0,9.9,29,6,52,3,3,11,0,0,0.0001
21,0.1,10,4.7,20.0,50,2,46,1,2,23,1,0,0.0166611039986306
30,0.1,30,5.0,10.5,30,10,55,3,3,11,0,1,0.0001
50,0.4,10,5.0,20.0,50,10,48,3,4,18,0,1,0.0001
11,0.9,10,1.1,8.8,11,2,67,1,1,11,1,1,0.0136929943617873
10,0.5,50,1.0,10.5,30,6,10,3,3,11,1,0,0.0166556586815258
10,0.8,10,1.0,20.0,18,2,100,1,2,23,1,0,0.0146264264436971
41,0.5,23,2.8,8.2,34,4,69,3,5,11,0,1,0.0001
10,0.1,49,1.1,19.7,10,10,10,1,5,0,1,1,0.0001
22,0.8,48,4.7,18.5,18,6,100,1,5,6,1,0,0.0001
33,0.8,24,4.6,2.4,49,10,16,3,5,15,1,0,0.0001
49,0.1,10,5.0,20.0,50,2,10,5,1,23,0,0,0.0001
50,0.1,50,5.0,20.0,49,10,100,5,5,23,1,0,0.0001
50,0.8,13,1.6,20.0,38,8,91,5,4,12,1,1,0.0102800848925175
28,0.5,31,3.1,9.7,29,6,50,3,3,12,0,0,0.0001
50,0.4,34,1.3,7.1,49,10,46,5,4,23,0,0,0.0001
39,0.5,11,1.9,8.8,34,4,69,2,5,2,1,1,0.0001
10,0.5,30,5.0,1.0,30,10,55,5,1,0,0,1,0.0001
10,0.1,10,5.0,1.2,11,10,99,5,1,1,0,1,0.0001
50,1.0,10,5.0,20.0,50,10,100,5,5,0,1,0,0.008811551476022
41,0.1,13,3.0,8.2,10,6,63,5,2,12,0,0,0.0001
22,0.1,10,4.5,19.0,49,2,100,1,5,23,1,0,0.0092791583536616
50,0.4,34,4.8,1.0,10,10,100,5,5,23,1,0,0.0001
50,0.8,19,3.0,20.0,41,2,91,3,4,12,1,1,0.010315614182576
10,1.0,10,1.0,20.0,50,2,100,1,5,0,0,0,0.0157325420922215
10,0.4,19,5.0,1.0,10,10,100,5,1,16,1,1,0.0001
49,0.1,50,4.8,19.4,50,10,97,5,5,23,1,0,0.0001
41,0.1,19,1.1,20.0,41,2,63,5,2,12,1,0,0.0170489228283895
42,0.4,35,1.3,7.4,22,10,49,3,4,20,0,1,0.0001
22,0.1,10,5.0,20.0,50,2,10,5,5,23,1,0,0.0165294616828138
48,0.9,11,1.3,9.8,38,4,65,5,2,12,1,1,0.0129739205669207
10,0.1,50,1.0,20.0,10,10,12,1,5,0,1,1,0.0001
21,0.5,30,3.0,10.5,45,2,46,3,2,11,1,0,0.0169191350521713
10,0.5,11,1.0,10.5,30,2,55,1,3,11,1,1,0.0117709724327341
50,1.0,50,4.8,1.0,49,10,46,5,5,0,1,0,0.0001
30,0.8,48,2.5,10.5,30,6,55,5,2,6,1,0,0.016220014236081
42,0.5,36,1.3,7.1,23,10,48,3,3,18,0,1,0.0001
50,0.9,12,1.0,8.5,37,4,68,5,2,11,1,1,0.0124547850036929
49,0.1,10,5.0,20.0,49,2,10,5,1,23,0,0,0.0001
11,0.1,12,1.0,20.0,10,2,10,1,1,0,1,1,0.016121261104251
21,0.2,41,1.6,8.4,43,3,64,1,4,2,1,0,0.0121193469183248
10,0.5,30,5.0,1.0,30,10,100,3,1,0,0,0,0.0001
29,0.5,30,3.0,11.4,29,6,58,3,3,10,0,0,0.0001
48,0.4,33,4.8,19.2,50,10,48,5,5,22,1,0,0.0100008748524637
21,0.7,20,4.5,9.8,13,2,41,1,4,5,1,0,0.0123441707593472
10,0.1,10,1.0,20.0,10,10,100,1,5,23,0,0,0.0001
50,0.5,28,2.5,9.3,19,10,40,1,4,7,0,1,0.0001
50,0.1,50,1.1,20.0,41,2,91,1,4,12,1,0,0.012015321223214
50,0.1,10,5.0,20.0,49,2,10,5,1,22,0,0,0.0001
50,0.1,50,5.0,20.0,50,10,98,5,5,23,1,0,0.0001
41,0.8,20,3.0,7.6,10,6,61,3,2,14,0,0,0.0001
10,0.5,30,3.0,10.5,50,10,100,3,5,0,0,0,0.0001
10,0.1,10,1.0,1.0,50,10,100,1,5,23,0,0,0.0001
50,1.0,11,4.8,20.0,49,10,98,5,5,1,1,1,0.0001
49,0.8,18,1.5,3.4,41,8,94,5,4,12,1,1,0.0001
28,0.5,30,2.9,10.6,32,6,52,3,3,11,0,0,0.0001
31,0.5,32,3.0,11.9,30,6,55,3,3,11,0,0,0.0164980746904404
30,1.0,30,5.0,20.0,30,6,55,3,5,0,1,1,0.0072089736307818
21,0.1,12,4.7,19.9,50,2,100,1,5,23,1,0,0.0092719665010143
50,0.2,49,5.0,19.3,10,2,14,1,1,0,1,0,0.0001
50,0.4,36,1.3,7.1,23,10,48,5,4,18,1,1,0.0001
42,0.4,35,1.4,7.5,24,10,47,3,4,18,0,1,0.0001
50,1.0,31,4.7,3.1,36,5,71,1,2,21,1,1,0.0122020846150786
37,0.5,23,2.7,16.6,33,4,66,4,5,9,1,1,0.0001
49,1.0,31,1.0,3.9,35,10,75,1,2,19,0,1,0.0001
21,1.0,50,1.3,1.0,10,3,64,1,5,0,1,0,0.008799790406806
47,0.9,10,1.0,8.8,39,4,61,5,2,13,1,1,0.0001
21,1.0,31,5.0,3.9,45,5,46,1,2,16,1,1,0.013759491085146
50,0.2,50,1.3,20.0,43,3,64,1,5,23,1,0,0.0088868582496037
10,0.9,11,1.9,8.8,10,4,64,2,1,2,1,0,0.0167251653705164
25,1.0,31,5.0,3.9,18,6,75,5,2,19,1,1,0.0001
10,0.1,11,1.0,8.8,10,2,64,1,1,0,1,1,0.0143522840869819
19,0.3,39,1.6,8.4,41,4,67,1,4,3,1,0,0.0001
25,0.8,49,2.6,18.7,17,6,71,5,2,6,1,0,0.0154739138294327
42,0.5,36,1.3,7.1,23,10,48,3,4,5,0,1,0.0001
10,0.9,10,1.8,9.0,10,4,63,2,1,3,1,0,0.0166274732411118
24,0.6,42,1.4,6.9,33,10,33,3,4,20,1,0,0.0001
45,0.1,12,1.8,9.5,31,10,60,4,3,18,1,1,0.0001
10,0.8,19,3.0,8.2,10,6,63,3,2,12,0,0,0.0001
50,1.0,32,5.0,4.2,35,5,76,1,2,19,1,1,0.0122244359385004
50,0.1,50,5.0,20.0,10,10,100,5,5,0,1,0,0.0001
10,0.9,11,1.0,8.8,10,4,64,2,2,2,1,1,0.0132629041439051
10,0.5,30,5.0,1.0,10,10,55,5,3,11,0,1,0.0001
10,1.0,50,1.2,1.0,49,10,98,1,5,0,0,1,0.0001
41,0.1,11,1.0,8.8,10,2,64,1,1,0,0,0,0.0165990349701972
48,1.0,13,1.7,1.0,10,10,100,4,5,17,1,0,0.0001
10,0.4,19,1.0,14.3,50,2,46,1,2,0,0,1,0.0001
50,0.7,30,2.4,3.9,25,6,16,1,2,4,0,1,0.0001
41,0.9,11,1.0,8.8,10,2,64,1,2,0,0,0,0.0155476390640366
48,0.5,27,2.7,8.7,19,10,42,1,4,5,0,1,0.0001
22,1.0,50,4.7,1.0,50,10,100,1,5,0,0,1,0.0001
11,0.1,10,1.0,20.0,10,2,11,1,1,0,1,1,0.016163473171727
50,0.1,50,5.0,20.0,50,10,59,4,5,23,1,1,0.0001
