entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
10,1.0,10,1.0,1.0,10,2,10,5,1,0,0,0,0.0001
10,1.0,10,4.9,1.0,49,2,11,5,1,22,0,1,0.0073263741272627
20,0.1,18,4.6,20.0,45,2,66,2,3,0,0,1,0.0001
50,0.9,10,1.0,3.1,50,9,72,5,1,0,1,1,0.0158457722363743
10,0.1,10,5.0,20.0,50,10,100,5,1,4,0,1,
49,0.1,49,4.9,20.0,11,2,10,1,1,0,1,0,0.0001
25,0.3,15,1.2,1.0,18,4,25,1,1,22,0,0,0.0001
11,1.0,12,1.1,1.7,49,2,10,5,1,1,1,0,0.0001
12,0.9,29,1.8,3.1,45,5,26,3,2,11,1,0,0.0192478285153581
27,0.9,13,4.1,1.1,18,8,48,4,3,1,1,0,
25,0.2,18,2.2,10.3,19,4,81,3,2,16,1,0,0.0187542432150833
27,0.1,38,3.9,10.0,24,5,53,1,3,4,1,0,0.0145506452194061
11,0.9,36,3.2,1.0,50,5,30,2,3,19,1,1,0.0131572622262506
16,0.8,41,1.1,5.3,24,2,43,5,3,4,1,0,0.0156889703674551
21,0.7,18,4.5,17.5,46,4,63,2,3,4,0,0,0.0174068472631951
10,1.0,35,1.0,20.0,50,5,29,2,3,20,1,1,0.0138801388530539
32,0.5,31,2.9,10.9,31,6,56,3,3,12,0,0,0.0001
28,0.9,39,4.8,10.0,16,5,98,5,4,1,1,0,0.0104050551481696
42,0.7,24,3.8,4.9,37,7,75,5,3,11,0,1,0.0001
30,1.0,30,5.0,20.0,30,6,55,5,3,11,0,1,0.0001
11,0.9,35,3.4,1.5,50,5,33,2,3,20,1,1,0.0123315989108473
41,0.9,16,2.8,5.5,29,8,50,4,5,23,1,1,0.0001
35,0.3,29,4.3,11.4,43,2,62,5,5,5,1,0,0.0100400688757066
16,0.9,25,3.1,5.3,26,4,54,4,3,4,0,0,0.0001
44,0.7,14,3.6,8.7,22,5,19,1,3,23,1,1,0.0136558442159139
29,0.4,29,2.8,10.7,28,6,56,3,3,12,0,0,0.0001
49,0.1,10,1.0,1.0,10,2,10,5,1,23,0,1,0.0001
10,0.1,39,1.0,1.0,50,2,51,5,3,0,1,0,0.0153535149804523
40,0.5,25,3.0,10.5,30,6,55,3,3,11,0,1,0.0001
41,0.4,26,2.0,5.7,35,4,66,2,4,23,1,0,0.0133156328157013
29,0.5,31,3.1,10.4,30,6,52,3,3,13,0,0,0.0001
50,1.0,10,1.0,20.0,10,10,10,1,1,0,1,0,
27,0.1,37,3.8,10.3,23,5,49,1,3,4,1,0,0.0153959860782297
18,0.9,40,2.1,2.8,44,9,73,5,1,9,1,1,0.0155497206435469
20,0.5,39,3.5,17.7,45,2,88,3,3,3,1,0,0.0159415176216954
10,1.0,10,1.0,2.2,10,10,11,5,1,0,0,0,0.0001
28,0.1,41,3.8,10.5,22,4,48,1,3,4,1,0,0.0157422218364052
17,0.7,19,4.8,18.4,46,4,67,2,3,2,0,0,0.0144693717105242
31,0.5,29,2.8,10.6,30,6,58,3,3,11,0,0,0.0168318935471149
50,0.9,13,5.0,1.5,19,2,45,4,3,0,1,0,0.0154894935501548
11,1.0,10,5.0,1.3,50,2,11,5,1,22,0,1,0.0001
49,1.0,23,1.0,3.0,13,2,10,5,1,3,0,1,0.0001
10,1.0,35,5.0,1.8,50,10,29,5,3,23,1,1,0.0125775623902296
31,0.5,28,3.1,10.1,27,6,54,3,3,11,0,0,0.0001
47,0.1,49,5.0,20.0,11,2,11,1,1,0,1,0,0.0001
50,0.1,23,1.0,3.0,50,4,10,5,3,3,1,1,0.0164426077996992
10,0.7,35,3.4,1.8,22,5,16,2,3,20,1,1,0.0149114215241078
39,1.0,15,2.6,20.0,50,8,100,5,1,23,1,1,0.0130836103514826
47,1.0,10,4.0,13.2,29,8,99,1,3,16,0,0,0.0001
30,0.5,30,2.7,9.2,31,6,56,3,3,12,0,0,0.0164492486080766
26,0.1,50,5.0,1.5,19,8,45,4,1,1,1,0,
50,1.0,11,1.2,19.0,50,2,97,5,5,0,1,1,0.0001
28,0.5,39,3.0,10.5,30,6,55,1,3,11,0,0,0.0001
10,1.0,11,4.9,19.4,12,10,10,5,1,23,1,1,
23,0.4,14,1.2,2.8,16,4,20,1,1,20,0,0,0.0001
10,0.5,46,5.0,20.0,50,10,33,5,1,0,0,1,0.0001
50,1.0,10,4.9,19.9,50,2,11,5,1,1,0,0,0.0124904490148372
10,1.0,10,1.0,1.0,50,2,100,5,5,0,1,1,0.0001
28,0.2,20,3.0,11.9,12,10,53,4,1,11,1,1,
27,0.9,14,4.0,1.8,20,8,43,4,3,2,1,0,
10,0.9,25,1.0,1.0,26,4,10,4,1,23,1,0,0.0155948128553055
25,0.2,18,2.3,11.0,19,4,81,3,2,16,1,0,0.0169632780986591
10,0.5,30,3.0,20.0,30,6,10,3,5,23,1,0,0.0147208541064092
39,0.9,15,2.7,6.0,30,8,51,4,5,23,1,1,0.0001
10,1.0,50,5.0,20.0,50,10,100,1,1,0,0,1,
10,0.1,10,1.0,1.7,11,2,10,5,1,23,0,1,0.0001
50,0.1,24,1.0,3.0,13,4,65,1,3,3,1,1,0.0125376647237297
40,0.4,25,2.2,5.3,35,4,69,2,4,22,1,0,0.0128520239247534
42,1.0,10,2.7,1.0,50,9,53,5,1,23,1,1,
26,0.9,27,2.8,14.5,26,4,49,4,3,13,1,0,0.0153512347925083
50,0.9,40,1.8,3.1,10,2,72,5,1,0,0,1,0.0001
42,1.0,10,2.7,6.7,50,9,10,5,5,23,0,1,0.0092426463039474
44,1.0,10,5.0,20.0,46,2,88,5,4,23,1,0,0.00967635641817
48,1.0,40,2.7,1.0,44,2,33,4,4,22,0,1,0.0001
12,0.2,28,4.5,13.2,35,6,24,3,2,10,0,0,0.0001
10,0.9,10,1.0,1.0,30,2,53,5,5,0,1,1,0.0001
50,0.1,50,1.0,20.0,49,2,100,1,1,0,1,0,0.0168711233446789
26,0.1,25,5.0,15.2,10,4,54,1,1,0,1,0,0.0178640699127314
38,0.4,26,1.9,6.3,36,4,68,2,4,21,1,0,0.0120882204344481
30,1.0,30,3.0,1.0,50,6,55,3,3,11,0,0,0.0001
14,0.2,16,3.1,5.5,24,4,42,3,3,4,0,0,0.0001
50,0.1,50,1.0,20.0,50,2,97,1,1,0,1,0,0.0171338710987512
43,0.9,13,2.7,7.1,31,9,57,4,5,22,1,1,0.0001
10,1.0,11,5.0,20.0,50,10,11,5,5,23,1,0,0.0144601134380986
16,0.1,50,3.1,5.3,10,4,10,3,3,0,1,0,0.0164268291442142
10,0.5,10,5.0,10.5,50,2,10,3,1,11,0,1,0.0001
49,0.7,18,4.6,3.0,45,4,66,2,3,3,1,1,0.0124133915627496
10,1.0,10,4.8,20.0,10,10,12,5,1,23,1,1,
10,0.9,36,3.2,1.5,50,5,31,2,3,20,1,1,0.0127338300237628
42,0.1,39,3.7,10.0,22,5,53,4,3,21,1,1,0.0119384534840368
26,0.9,25,4.0,15.2,26,4,45,4,3,14,1,0,0.0148700247408142
50,0.1,50,1.0,20.0,50,2,99,1,1,0,1,0,0.0169025988850114
10,0.9,35,1.0,1.8,50,5,10,2,5,20,1,1,0.011171372471644
50,0.5,30,5.0,10.5,10,2,10,3,1,0,1,0,0.0164685570000649
25,0.4,15,1.2,2.9,18,4,24,1,1,20,0,0,0.0001
43,0.9,15,2.4,6.6,31,9,56,4,5,21,1,1,0.0078235757027936
10,0.9,34,3.1,2.4,50,5,33,2,3,21,1,1,0.0120079041221021
31,0.5,32,3.1,10.5,29,6,54,3,3,10,0,0,0.0001
10,1.0,10,5.0,20.0,50,2,100,5,1,0,0,1,0.0123252141727573
44,0.7,18,3.5,17.7,46,2,66,3,3,3,1,0,0.0144592690485122
10,0.9,25,1.0,15.2,10,4,54,5,3,23,0,1,0.0001
10,1.0,11,4.9,20.0,49,10,13,5,5,23,1,0,0.0140865849106775
27,0.1,38,3.7,10.2,22,5,53,1,3,3,1,0,0.014148200492783
50,0.1,50,1.0,20.0,50,2,10,5,1,0,1,1,0.0001
34,0.4,41,2.3,13.6,24,2,73,3,3,13,0,0,0.0001
20,1.0,40,5.0,3.1,45,10,10,5,5,23,1,1,0.0110075773305536
30,0.5,29,3.0,10.0,30,6,54,3,3,10,0,0,0.0001
10,1.0,10,1.0,1.0,10,2,34,5,1,22,0,1,0.0001
50,0.1,10,1.0,3.0,10,2,66,1,1,0,1,1,0.0157862688950671
37,1.0,45,1.5,20.0,36,9,100,4,1,0,0,0,
10,1.0,10,5.0,20.0,49,10,14,5,5,23,1,0,0.0138559558162241
26,1.0,25,2.8,1.7,26,4,54,4,3,22,1,0,0.0148683215586547
42,0.9,14,2.8,7.2,30,9,49,4,5,21,1,1,0.0001
50,0.7,10,1.0,17.7,10,2,10,2,3,0,1,0,0.0164957081404325
10,1.0,19,2.3,18.3,43,6,16,3,3,18,1,0,0.0171660608760602
27,0.9,25,2.6,15.1,27,4,56,4,3,13,1,0,0.0146442683641039
48,0.1,22,1.0,2.0,13,4,64,1,3,3,1,1,0.0122158526840291
28,0.9,39,3.7,10.0,22,9,51,4,5,21,1,0,0.0102714579606773
10,0.4,35,3.2,1.8,35,4,29,2,4,20,1,1,0.0113152477342351
10,0.9,10,5.0,15.2,26,10,54,5,1,23,1,0,
50,0.5,50,3.0,10.5,30,2,55,1,5,11,0,0,0.0001
48,0.1,22,1.0,2.6,11,4,67,1,3,2,1,1,0.0118434086858518
45,0.4,17,2.0,5.7,35,5,68,1,3,23,1,1,0.0107863527966269
25,0.9,25,3.0,15.5,27,4,54,4,3,15,1,0,0.0152886259038423
44,0.4,13,4.0,5.0,16,7,65,3,3,16,0,0,
29,0.1,38,3.7,9.6,21,5,50,1,3,5,1,0,0.0147275638224468
50,1.0,10,5.0,18.9,10,2,100,5,1,23,0,1,0.0149449021824301
12,0.1,10,1.0,13.2,50,5,10,3,2,0,1,0,0.0001
26,0.9,13,2.8,1.5,26,8,45,4,3,1,1,0,
28,0.9,45,3.7,10.0,36,9,51,4,5,1,1,0,0.0001
10,1.0,10,1.0,1.3,11,10,10,5,1,0,0,0,
10,0.7,10,1.0,1.0,22,2,10,1,3,0,1,1,0.0122175110564318
45,0.5,38,3.5,11.2,46,2,85,3,4,0,1,0,0.0097879757779166
39,0.4,26,4.2,7.3,30,10,61,2,1,3,0,0,
26,0.9,25,2.8,15.2,19,8,45,4,3,14,1,0,
10,0.9,10,2.4,6.6,50,9,100,4,1,0,0,1,0.0001
50,1.0,10,1.0,20.0,50,2,10,5,5,23,1,0,0.0149176430119858
50,0.1,23,1.0,3.0,50,2,66,1,1,0,1,0,0.0166824437038641
27,1.0,24,2.9,15.1,26,4,55,4,3,13,1,0,0.0146025583233168
50,1.0,10,5.0,20.0,10,2,10,5,1,23,0,1,0.0153549493635679
12,0.1,29,1.0,13.2,36,2,26,1,5,11,0,0,0.0001
27,0.9,30,5.0,10.2,15,3,100,5,4,2,1,0,0.0100512759738473
20,1.0,18,4.6,20.0,45,4,66,5,3,23,0,0,0.0143646245700363
49,0.1,50,1.0,1.0,10,2,98,5,1,0,0,0,0.0001
11,1.0,10,1.1,1.2,50,2,14,5,1,1,1,0,0.0001
25,0.9,15,4.0,1.2,22,8,52,4,3,1,1,0,0.0153258850624923
47,1.0,12,5.0,19.7,10,2,100,5,1,23,0,1,0.0149018991319675
30,0.5,30,2.9,10.4,31,6,56,3,3,10,0,0,0.0001
29,0.5,30,2.8,9.9,31,6,55,3,3,11,0,0,0.0001
50,0.1,49,5.0,20.0,10,2,10,1,1,0,1,0,0.0001
44,1.0,39,5.0,10.3,46,2,88,5,1,0,0,0,0.0147485948711691
10,0.2,29,4.6,20.0,36,5,10,5,5,11,1,0,0.0164234847618075
28,0.2,37,3.7,10.0,21,5,49,1,3,3,1,0,0.0145293039224844
46,0.8,40,1.2,1.0,33,2,84,5,5,15,1,1,0.0001
44,0.1,39,1.0,20.0,50,2,100,3,4,0,1,0,0.0100073693381898
11,0.3,41,1.0,13.3,24,6,32,3,5,5,0,1,0.0001
10,0.9,45,1.5,5.8,50,9,95,4,1,0,1,0,
49,0.9,40,2.8,15.2,26,4,34,4,4,22,1,1,0.0105052708515287
47,0.1,23,1.0,2.9,14,4,70,1,3,3,1,1,0.0114419937546811
29,0.5,31,3.1,10.9,32,6,58,3,3,12,0,0,0.0164702848350827
10,0.1,50,1.0,20.0,50,10,100,5,5,23,1,0,0.0001
10,0.8,41,5.0,20.0,10,2,87,5,5,23,1,1,0.0001
20,0.5,18,4.6,10.3,46,2,66,2,3,3,1,0,0.0142820364071691
28,0.1,39,3.9,10.2,23,6,54,1,3,5,1,0,0.0141589415499235
41,0.4,25,2.0,5.6,35,5,67,2,4,22,1,0,0.0120836461390034
25,0.9,27,2.6,15.6,26,4,53,4,3,14,1,0,0.0143882350997476
10,1.0,10,5.0,1.1,50,2,10,5,1,23,0,1,0.0001
50,0.2,10,2.2,20.0,50,2,81,3,1,0,0,0,0.0165560687038754
41,0.4,26,2.1,5.7,35,4,67,2,4,22,1,0,0.0123691011102329
10,0.1,10,5.0,1.0,10,2,10,5,1,23,1,0,0.0001
40,1.0,10,4.0,20.0,50,2,68,5,3,0,0,0,0.0141480698059639
10,1.0,10,1.0,1.2,10,10,10,5,1,1,0,0,
10,0.9,15,1.0,1.0,50,2,56,5,5,0,1,0,0.0001
50,0.1,50,5.0,20.0,50,2,10,1,1,0,0,0,0.0001
10,1.0,10,1.0,1.0,50,2,100,1,5,0,1,1,0.0001
50,0.1,49,5.0,20.0,11,2,10,1,1,0,1,0,0.0001
42,1.0,14,2.4,5.7,29,9,57,4,5,20,1,1,0.0001
50,1.0,10,5.0,20.0,50,2,100,1,1,23,0,1,0.0116482724264632
50,0.1,50,1.1,1.8,10,2,100,5,1,1,0,0,0.0001
10,1.0,10,5.0,1.3,49,2,11,5,1,22,0,1,0.0001
29,0.6,19,3.0,18.5,34,4,55,2,1,14,0,0,0.0166596926968458
50,0.1,23,1.1,2.7,11,4,66,1,3,3,1,1,0.0120120292870632
45,0.9,40,3.4,3.1,22,9,72,1,3,9,1,1,0.0107172507818985
50,0.7,18,5.0,17.7,45,2,10,5,3,3,0,0,0.0167838161027178
29,0.9,32,4.7,9.6,16,3,100,5,4,0,1,0,0.0099264293725181
24,0.9,14,4.0,1.0,20,8,46,4,3,0,1,0,
49,1.0,10,1.2,19.7,50,2,10,5,5,23,1,0,0.0147957348442751
10,1.0,50,5.0,20.0,50,2,100,5,5,0,0,1,0.0122052296958928
50,0.1,10,1.1,20.0,10,2,14,5,1,0,1,1,0.0001
16,0.2,17,3.1,6.6,24,4,47,3,3,3,0,0,0.0001
19,0.9,41,1.9,3.1,46,9,74,5,1,9,1,1,0.0147036726453886
10,1.0,11,1.0,1.0,49,2,10,5,1,0,1,0,0.0001
25,0.4,15,1.3,2.3,18,4,22,1,1,21,0,0,0.0001
30,0.2,16,3.0,10.5,24,4,43,3,3,4,0,0,0.0001
48,1.0,41,2.8,2.5,44,2,36,4,4,22,0,1,0.0001
39,0.4,28,2.2,5.9,36,4,64,2,4,22,1,0,0.0125711885442638
43,1.0,50,5.0,6.6,31,2,56,4,5,21,1,1,0.0078058108678698
49,0.1,23,1.0,3.0,10,2,66,5,1,0,1,1,0.0001
50,0.9,50,4.0,20.0,10,8,10,4,3,1,1,0,
50,0.1,10,1.0,20.0,50,2,10,1,5,23,1,1,0.0078014136403379
50,1.0,10,5.0,20.0,50,2,10,5,5,0,1,0,0.0144353643708642
26,1.0,40,2.8,1.7,45,2,54,4,4,22,0,1,0.0001
44,0.5,40,3.7,10.6,47,2,90,3,4,1,1,0,0.009375711591213
38,0.9,46,1.5,5.6,34,9,94,4,5,0,0,0,0.0001
29,0.5,30,3.0,10.2,32,6,54,3,3,11,0,0,0.0001
10,0.9,35,2.3,1.8,50,5,16,2,3,18,1,1,0.0143630695126689
50,0.1,10,1.0,3.0,13,2,66,5,3,0,1,1,0.0126274224107578
48,0.5,47,3.9,8.6,22,9,27,5,1,23,0,1,0.0083323863332529
46,1.0,40,2.8,2.5,46,2,33,4,4,22,0,1,0.0001
18,0.9,37,1.7,3.5,44,9,68,5,1,9,1,1,0.0140679595700576
34,0.7,37,1.9,2.9,27,2,32,2,2,21,0,1,0.0001
49,0.1,23,1.0,20.0,13,2,66,1,1,0,1,0,0.0170752228635276
28,0.9,31,4.8,10.1,16,5,51,5,4,4,1,0,0.0122739983327585
10,1.0,34,3.0,2.2,48,5,31,2,3,20,1,1,0.012911808489046
30,0.8,41,3.0,1.3,34,2,55,5,5,11,1,1,0.0001
45,0.8,27,2.4,3.6,36,3,70,1,5,23,0,0,0.0001
50,0.1,49,1.0,20.0,46,2,99,1,1,1,1,0,0.0163801997193487
10,0.1,39,1.0,10.0,22,5,51,5,1,4,1,0,0.0164156179660039
30,1.0,40,3.0,10.5,30,6,34,4,4,11,0,1,0.0071745726886427
10,1.0,10,5.0,1.8,50,10,10,2,3,23,1,1,
10,0.9,45,1.5,1.0,49,9,11,4,1,1,0,0,0.0072072757892238
50,0.4,50,1.2,20.0,18,4,100,1,1,0,0,0,0.0001
10,0.8,41,1.0,1.3,10,2,10,5,1,16,0,1,0.0001
11,0.2,29,4.7,13.3,35,5,28,3,2,11,0,0,0.0001
10,1.0,10,2.8,1.0,10,2,10,4,4,22,0,1,0.0001
40,0.1,23,1.0,3.0,13,7,66,5,3,10,1,1,0.0118996865500404
27,0.9,31,4.8,9.2,15,3,100,5,4,0,1,0,0.0098842427050851
40,1.0,26,2.0,5.7,50,2,68,5,4,22,1,0,0.0119455977381947
15,0.2,15,3.2,5.1,23,4,43,3,3,4,0,0,0.0001
10,1.0,10,4.9,1.0,50,2,11,5,1,0,1,0,0.0001
50,0.1,10,5.0,20.0,50,2,10,5,1,0,0,0,0.0001
10,1.0,10,5.0,20.0,11,10,10,5,1,23,1,1,
11,1.0,10,5.0,20.0,49,10,100,5,1,0,0,1,
10,1.0,11,5.0,20.0,50,10,10,5,5,23,1,0,0.0145058567381117
50,1.0,11,5.0,19.7,10,2,100,5,1,22,0,1,0.0147110831043251
26,0.9,13,4.0,2.0,20,8,50,4,3,0,1,0,
28,0.9,39,3.7,10.0,22,9,51,4,5,4,1,0,0.0001
20,0.4,15,1.2,2.5,18,4,66,1,3,3,0,0,0.0001
50,1.0,12,1.0,20.0,50,2,10,5,5,23,1,0,0.0147440619156181
20,0.7,25,4.0,5.3,40,4,66,2,3,3,0,1,0.0001
50,0.2,16,3.1,5.3,10,4,43,1,1,4,1,0,0.0168879786851128
28,1.0,50,5.0,20.0,50,2,98,1,5,1,1,0,0.0079119721380653
40,1.0,26,2.3,5.7,43,4,68,2,3,22,1,0,0.0129143210019535
50,0.5,46,3.9,9.6,22,8,36,5,1,21,0,1,
26,0.2,13,3.1,1.5,19,4,43,3,3,1,0,0,0.0001
49,1.0,13,5.0,20.0,10,2,100,5,1,22,0,1,0.0147039194534317
10,0.9,31,4.9,10.1,16,3,11,5,1,22,0,0,0.0001
27,0.9,12,4.0,1.0,19,8,49,4,3,2,1,0,
45,0.7,17,3.5,9.4,24,5,15,1,3,23,1,1,0.0124172797022794
40,0.1,50,1.0,20.0,50,2,68,1,1,0,1,1,0.0157809291273114
10,0.9,11,4.9,20.0,50,10,100,5,1,0,0,1,0.0001
33,0.5,30,3.1,9.9,31,6,54,3,3,10,0,0,0.0001
12,1.0,18,2.3,18.9,43,6,14,3,3,19,1,0,0.0168739872166726
37,0.9,46,1.5,5.9,36,9,95,4,5,2,0,0,
30,1.0,30,3.0,1.7,45,6,55,4,3,22,0,0,0.0001
45,0.5,37,3.3,10.4,46,2,87,3,4,0,1,0,0.0103306288302059
43,0.9,45,1.5,5.8,31,9,56,4,5,21,0,0,
10,1.0,20,2.2,18.8,43,6,11,3,3,17,1,0,0.0165366260294467
50,0.1,10,5.0,1.0,10,2,10,1,1,23,1,1,0.0001
39,0.9,44,1.4,5.4,38,9,93,4,5,1,0,0,0.0001
50,0.1,23,1.0,3.0,13,2,66,1,1,3,1,0,0.016572113580089
20,0.9,39,1.7,2.7,43,9,76,5,1,10,1,1,0.0144974723577913
17,0.2,17,3.0,4.5,24,4,45,3,3,4,0,0,0.0001
41,0.9,14,2.3,7.5,30,9,54,4,5,21,1,1,0.0078056082626188
49,0.1,50,1.0,3.0,13,2,100,1,1,3,1,1,0.0150333871699708
50,1.0,10,1.1,20.0,50,2,10,5,5,22,1,0,0.0150615064073218
26,0.1,13,4.0,20.0,19,2,10,4,3,1,1,0,0.0164276180469388
28,1.0,49,5.0,18.9,50,2,94,1,5,0,1,0,0.0078874178073587
26,0.2,17,2.0,10.2,17,4,82,3,2,16,1,0,0.0155209004304937
26,0.5,25,2.8,10.5,26,6,55,4,3,11,0,0,0.0001
11,0.1,10,1.2,1.1,50,2,10,1,5,0,1,1,0.0001
36,0.9,44,1.4,5.1,35,9,97,4,5,1,0,0,0.0001
47,0.1,23,1.0,2.3,13,4,63,1,3,3,1,1,0.0119082289876141
26,0.8,41,1.1,1.5,34,2,45,5,3,16,1,0,0.0001
40,1.0,26,2.3,5.7,43,6,68,2,3,22,1,0,0.0128969684773373
10,1.0,10,4.9,1.0,50,2,10,5,1,22,1,0,0.0150725172115262
50,0.7,10,4.6,20.0,45,4,100,5,1,23,0,0,0.0001
10,1.0,12,4.9,1.0,50,2,12,5,1,22,0,1,0.007818440318095
26,1.0,25,2.8,1.7,45,2,34,4,4,22,1,0,0.0134559576519978
40,1.0,10,1.1,20.0,50,2,68,2,5,22,1,0,0.009735737911335
40,0.7,26,3.9,6.3,40,7,70,5,3,9,0,1,0.0001
50,1.0,50,2.8,1.7,10,2,34,4,1,0,1,0,0.0001
28,0.1,50,3.7,10.0,50,5,98,1,5,1,1,0,0.0084414554304249
10,1.0,19,2.3,20.0,43,6,16,5,3,22,1,0,0.0166844173870331
24,0.2,19,2.3,9.5,19,4,81,3,2,16,1,0,0.0156368805008333
50,1.0,40,2.8,1.7,45,2,10,1,1,0,0,0,0.0001
28,0.9,31,1.5,10.1,16,3,95,5,4,1,0,0,0.0157376231858163
10,0.9,35,1.8,1.8,45,9,16,2,3,9,1,1,0.0150737946327464
19,0.7,18,4.6,18.7,44,5,68,2,3,3,0,0,0.0141694512706734
12,0.1,12,1.1,1.0,10,2,15,5,1,23,0,1,0.0001
12,0.3,30,4.4,11.4,14,8,57,3,5,19,0,0,
46,1.0,44,4.7,12.4,20,3,63,4,2,13,0,0,0.0001
10,1.0,10,1.0,1.0,10,2,10,5,1,23,0,1,0.0001
41,0.4,27,2.1,5.7,35,4,68,2,4,22,1,0,0.0117878620700893
