entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
10,0.1,49,1.0,20.0,50,10,100,5,1,22,1,0,0.0176248309857122
30,1.0,10,3.0,20.0,30,6,55,3,1,11,0,1,0.0208095672935937
50,0.2,48,4.9,1.3,50,10,100,1,5,23,1,1,0.0001
22,0.3,33,3.4,14.9,37,3,48,2,4,20,0,0,0.0001
10,0.6,10,5.0,1.0,50,10,100,1,1,7,1,0,0.016723209312242
10,0.5,30,5.0,20.0,10,10,55,5,5,23,0,1,0.0001
35,0.5,30,4.9,10.5,27,7,30,3,3,9,1,0,0.0184179915116866
30,0.2,48,2.1,12.2,13,5,47,5,2,17,0,0,0.0127536132197218
30,0.3,30,3.2,15.1,30,6,55,3,4,11,0,0,0.017885194138679
41,1.0,18,1.3,20.0,48,2,10,3,1,23,1,0,0.0001
19,0.1,42,2.6,6.1,40,10,17,4,1,21,0,0,0.0001
49,0.2,42,1.8,18.2,26,7,73,5,4,11,1,1,0.0080581556611122
10,0.1,49,1.3,20.0,50,10,100,5,1,23,1,0,0.0177645945306173
48,0.7,46,2.4,13.0,28,7,86,3,1,12,0,0,0.0164985178466494
30,1.0,30,1.0,10.5,30,6,100,3,5,23,1,0,0.0090176760848497
11,1.0,10,5.0,1.6,50,2,100,5,1,23,0,1,0.0001
50,0.1,19,5.0,1.0,23,2,100,3,5,1,1,0,0.0088078718550057
41,0.7,14,4.9,2.3,48,7,47,3,2,5,1,1,0.0144832104260803
39,0.3,21,4.1,5.3,46,2,39,2,4,22,0,0,0.0176503149566744
23,0.3,35,3.2,15.2,36,3,51,2,4,19,0,0,0.0178540746293449
14,0.7,47,3.9,11.3,34,8,21,1,5,23,1,1,0.0001
50,0.7,45,1.9,12.2,29,7,88,3,1,13,0,0,0.0001
15,0.5,11,3.0,10.5,30,6,73,4,5,11,0,0,0.0143902384925605
23,0.4,37,3.2,16.2,38,2,50,2,4,20,0,0,0.0001
13,0.3,45,3.7,11.5,50,8,67,1,5,15,1,1,0.0001
39,0.2,49,4.3,13.2,48,10,68,4,1,10,1,1,0.0167108952692946
37,0.5,44,4.8,9.0,24,6,27,5,3,9,1,1,0.0138770814238894
28,0.9,30,3.3,14.0,45,8,81,4,2,11,0,1,0.0191902972191794
41,0.1,44,2.0,20.0,37,10,10,5,5,0,0,0,0.0001
50,0.1,50,2.6,6.1,50,2,100,1,1,21,0,0,0.0001
50,0.5,10,3.0,10.5,50,6,100,1,1,11,1,0,0.0215178680863425
10,0.1,10,5.0,20.0,50,10,99,5,5,22,1,0,0.0091294240628509
41,0.1,14,4.9,1.9,50,10,74,3,5,0,0,1,0.0176158155745879
38,0.2,20,4.0,7.3,45,2,38,2,4,22,0,0,0.0165383435642869
30,0.7,45,3.0,11.5,33,8,16,1,5,22,1,0,0.0116500944672732
10,0.1,10,5.0,1.0,50,10,96,1,1,23,0,0,0.0165139854527337
50,0.9,50,1.0,1.0,47,10,100,4,1,23,1,1,0.0129875267542737
29,0.5,34,3.2,11.2,30,6,55,3,3,11,0,0,0.0001
30,0.1,50,3.0,1.0,30,6,55,1,3,11,0,1,0.0001
39,0.1,42,4.1,6.1,40,10,39,2,4,22,0,0,0.0001
10,0.1,12,2.8,1.0,50,2,26,5,1,7,1,1,0.0171540063781504
18,0.1,41,5.0,2.3,50,2,47,5,1,23,1,0,0.0165986893202695
14,0.2,10,2.5,3.8,16,10,72,4,5,11,0,0,0.0001
48,0.2,42,1.6,18.1,28,7,78,5,4,11,1,1,0.0079110984933705
30,0.5,30,3.0,11.7,30,6,52,3,3,12,0,0,0.0001
50,1.0,49,5.0,1.0,50,10,10,1,1,22,0,0,0.0001
41,0.1,18,1.3,2.9,50,6,100,3,4,23,1,0,0.0108814565128483
40,0.2,40,4.2,18.6,27,2,74,5,4,11,0,1,0.0183740523360099
11,0.1,10,5.0,18.9,48,10,100,5,5,22,1,0,0.0090568165250656
25,0.9,19,1.4,12.9,21,7,18,2,2,5,1,0,0.0001
50,0.8,50,1.4,10.2,50,2,34,1,5,23,1,1,0.0001
18,0.1,23,3.8,12.3,35,5,100,5,3,23,1,1,0.0094788458615653
23,0.1,36,3.2,20.0,50,3,100,2,1,23,0,0,0.0001
41,0.1,44,5.0,1.0,50,10,100,1,5,12,0,0,0.0156821999190323
10,0.3,10,4.9,20.0,10,7,10,5,5,23,0,1,0.0001
35,0.3,45,4.1,5.3,27,7,39,2,3,22,1,1,0.0129270042057934
15,0.1,11,2.3,6.1,17,10,16,4,5,21,0,0,0.0001
40,0.8,23,4.2,12.3,23,2,39,4,4,1,1,0,0.0127730413455187
38,0.7,43,1.8,1.6,37,7,71,3,5,12,0,0,0.0001
10,0.1,10,1.0,20.0,50,10,100,5,1,23,1,0,0.0167915954435014
50,0.1,42,1.0,6.1,50,2,100,1,1,21,0,0,0.0001
35,0.3,45,4.1,9.1,49,7,30,2,4,22,1,1,0.0096188449568364
38,0.1,12,5.0,14.5,50,6,68,1,5,18,1,1,0.0001
22,1.0,17,4.4,4.7,12,3,93,4,2,18,1,0,0.0145597884087766
29,0.3,30,4.1,10.0,29,6,54,3,3,22,0,0,0.0001
10,0.3,29,1.0,12.8,50,6,100,5,1,23,1,0,0.0157219796369008
34,0.3,12,4.1,20.0,50,7,28,2,1,10,0,1,0.0134847787071274
41,0.6,14,4.9,1.9,37,10,74,3,1,5,1,0,0.0142666206587773
35,1.0,11,3.2,14.8,17,6,69,3,3,17,1,0,0.0133590299781213
11,0.3,28,3.2,13.3,31,6,59,3,1,11,0,0,0.0165501992691208
10,0.2,11,4.0,12.8,48,10,70,1,1,22,0,1,0.0096052446949474
17,1.0,47,4.9,14.5,30,4,78,2,3,15,0,0,0.0158699416541439
50,1.0,10,3.2,20.0,50,6,100,1,3,23,1,1,0.008357228411802
31,0.9,30,3.2,14.4,47,8,85,3,4,11,0,0,0.015352021560506
11,1.0,10,1.0,19.0,50,2,13,5,1,23,1,1,0.0163953075865296
49,0.6,18,5.0,2.9,48,10,55,1,1,23,1,0,0.0165026146099396
37,0.9,13,3.1,14.9,18,6,65,3,3,19,1,0,0.0133389303342897
10,0.6,43,1.0,20.0,50,10,100,2,5,23,1,0,0.0087981488202687
34,0.5,12,5.0,9.1,50,7,13,5,3,8,1,1,0.0164175765133252
50,0.7,43,2.0,12.5,29,7,83,3,1,11,0,0,0.0164588183235348
28,0.5,29,3.0,11.7,31,6,54,3,3,12,0,0,0.0164463606616472
10,0.3,36,3.2,15.1,44,3,97,2,5,20,0,0,0.016519564563527
35,1.0,45,4.9,9.1,27,7,28,5,1,9,1,1,0.0164681551019071
49,0.7,41,2.8,2.3,48,2,86,5,2,18,1,1,0.0118329757560514
11,0.9,29,3.2,12.8,47,6,57,3,1,11,0,1,0.0140105965470207
50,1.0,10,5.0,19.9,50,2,97,1,1,23,1,1,0.0120415340012583
35,1.0,13,5.0,8.6,50,7,30,5,3,10,1,1,0.0130805295942881
50,0.3,36,1.1,1.1,37,10,51,1,4,22,0,0,0.0001
41,0.3,18,1.3,1.9,48,7,55,3,5,5,1,0,0.0001
13,0.2,48,1.1,18.6,17,10,42,2,5,12,1,0,0.0111373703627818
34,0.3,12,5.0,5.3,50,2,13,5,4,22,1,1,0.0143525489435357
10,0.1,30,1.0,14.4,50,10,100,5,1,23,0,0,0.0001
43,0.3,15,4.9,3.1,37,7,73,3,5,4,0,1,0.0164523537842114
29,0.5,29,2.9,11.0,30,6,57,3,3,11,0,0,0.0001
11,1.0,10,1.0,19.7,49,3,10,5,1,23,1,1,0.0001
49,0.7,43,1.8,11.9,30,7,83,3,1,12,0,0,0.016461006146396
38,0.5,10,3.2,14.5,50,6,68,3,3,11,0,0,0.0152110828518659
50,0.3,50,1.1,16.0,29,10,57,1,4,11,1,0,0.0122350409090455
32,0.2,11,2.4,9.4,49,7,23,4,3,10,1,0,0.01639989008204
39,0.2,18,1.3,13.2,48,10,55,4,1,10,1,1,0.015337738590981
10,0.1,10,5.0,20.0,50,2,97,5,1,23,1,1,0.0132424424646325
50,0.3,50,3.2,12.8,50,10,96,3,1,22,1,0,0.0156751611216002
39,1.0,21,4.1,20.0,46,7,28,5,4,10,0,1,0.0164490124982837
42,0.3,11,5.0,2.0,37,7,70,3,5,6,0,1,0.0164556608979007
39,0.3,22,4.1,5.9,47,2,36,2,4,21,0,0,0.0164133045528733
38,0.1,10,3.2,14.5,50,6,68,1,5,23,1,0,0.0096310372584487
12,0.1,50,1.0,20.0,50,10,100,5,1,23,1,0,0.0155769452634413
49,0.4,32,1.9,8.3,18,7,34,5,3,9,0,1,0.0165098933853525
35,1.0,45,1.0,20.0,50,2,12,5,3,9,1,1,0.0148904050279656
29,0.1,10,2.9,11.1,30,6,54,5,3,23,1,0,0.0147097534313598
26,0.3,29,3.3,12.8,29,8,85,3,1,11,0,0,0.016450721756921
10,0.2,11,4.2,13.3,50,10,69,1,1,23,0,1,0.0164599214478544
35,1.0,11,4.8,19.6,50,7,25,5,1,10,1,1,0.0083303730356914
10,1.0,12,3.2,20.0,50,6,68,3,1,18,1,1,0.0001
10,0.6,43,2.3,9.7,44,4,100,2,5,8,0,0,0.0001
49,0.3,14,5.0,12.3,29,7,100,1,1,5,0,0,0.0164719357844304
34,1.0,11,4.9,20.0,50,7,28,5,1,8,1,1,0.0164750883484721
10,0.4,12,4.9,11.5,31,6,54,5,1,22,0,1,0.0164303942114869
11,0.3,29,3.2,16.0,29,6,58,4,1,11,0,0,0.0165670643241263
49,0.6,18,1.3,12.3,29,6,100,3,4,7,0,0,0.0164064030527933
12,0.2,11,2.3,9.3,49,2,30,4,3,11,1,0,0.0165020881641932
50,0.1,10,5.0,3.0,23,2,90,3,1,23,1,1,0.0135568577320806
10,0.9,50,3.3,20.0,50,8,100,4,2,11,1,1,0.0111743742250255
19,0.7,40,2.8,2.5,45,2,46,5,2,17,1,1,0.0137750488932722
34,1.0,13,5.0,9.3,49,7,13,5,3,10,1,1,0.0148916950083172
10,0.3,50,3.2,16.0,50,6,57,3,4,11,0,0,0.0165763698941672
10,0.2,10,1.1,20.0,17,2,100,2,1,23,1,1,0.0129064596491948
50,0.6,43,1.9,11.8,28,7,84,3,1,14,0,0,0.016542132267605
36,0.4,19,4.1,5.6,48,2,36,2,4,23,0,0,0.0164074995404747
23,0.9,30,3.2,14.2,45,8,85,4,2,11,0,1,0.0153502164240362
39,0.1,10,3.2,14.4,50,6,67,5,1,23,1,0,0.0165891687781138
12,0.3,12,4.1,5.3,50,7,12,5,1,23,0,1,0.0001
41,0.1,14,5.0,1.9,37,7,74,3,1,23,1,0,0.0164658658479062
11,0.3,31,3.2,11.5,29,6,60,3,1,12,0,0,0.0153632533735314
29,0.5,30,2.8,10.7,30,6,52,3,3,12,0,0,0.0001
12,0.9,11,1.0,20.0,50,2,13,5,1,23,1,1,0.0001
11,0.2,11,4.1,13.6,49,10,71,1,1,23,0,1,0.0096053130400576
18,0.4,40,4.9,17.4,30,5,92,4,3,13,1,1,0.0088279523517081
11,1.0,10,1.0,19.4,48,2,13,5,1,23,1,1,0.0001
38,0.4,12,4.9,14.5,50,6,54,5,1,22,1,0,0.0165640780310597
39,0.2,18,4.3,13.2,48,10,68,3,1,10,1,1,0.0148634103201278
11,0.1,29,1.0,14.4,29,10,57,4,1,11,0,0,0.0164093640657841
34,1.0,11,2.3,20.0,49,7,30,4,1,11,1,0,0.0164241935294128
50,1.0,10,3.2,20.0,50,6,100,3,1,23,1,1,0.0124187583729594
10,0.6,46,1.9,12.6,25,3,58,4,1,3,0,1,0.016595975100448
39,0.7,41,2.8,2.3,48,2,55,3,2,10,1,1,0.0132132896065749
34,0.2,11,2.3,20.0,50,7,28,5,3,11,1,0,0.0164322040009302
10,0.5,29,5.0,11.1,50,2,54,5,3,11,1,0,0.0144268242855735
11,0.1,29,3.2,14.4,29,6,85,3,1,11,0,0,0.0001
39,0.6,18,4.3,13.2,48,10,55,3,1,10,1,1,0.0148175541700372
10,1.0,11,5.0,20.0,47,6,29,5,1,23,1,1,0.0164041435842866
11,0.1,10,4.8,19.3,50,2,99,5,1,23,1,1,0.0130819323072205
10,0.6,50,1.0,20.0,50,10,58,5,1,23,1,1,0.0153673418043975
39,0.1,10,4.3,13.2,48,10,68,4,1,10,0,0,0.0165392436083889
34,1.0,11,2.3,20.0,49,7,28,4,3,11,1,1,0.0124224391480356
50,0.5,29,5.0,11.1,30,2,100,1,1,23,0,0,0.0164288815230757
11,0.1,29,3.2,12.8,47,10,85,4,1,11,0,0,0.0001
50,0.1,10,4.8,13.6,29,10,100,1,1,23,0,0,0.0164906475179105
33,0.2,10,2.4,9.7,50,7,32,4,3,12,1,0,0.0164939464084931
26,1.0,50,1.1,14.4,50,10,85,4,1,11,0,0,0.0154658435969108
10,0.1,12,5.0,20.0,50,2,100,5,1,22,1,1,0.0129350924340395
50,0.7,43,2.1,12.7,29,7,84,3,1,12,0,0,0.0165187316338329
18,0.1,10,5.0,2.3,48,2,47,1,1,23,0,0,0.0001
11,0.4,13,5.0,10.8,29,6,55,5,1,21,0,1,0.0157452302221755
37,1.0,12,5.0,10.7,50,7,28,5,3,9,1,1,0.0125937839452508
11,0.3,46,2.1,12.1,28,6,55,4,1,12,0,0,0.0164478739119574
10,0.3,43,2.2,9.2,37,3,97,2,4,8,0,0,0.016497826622129
36,1.0,11,5.0,20.0,50,7,12,5,3,9,1,1,0.0148842028121532
18,0.4,12,3.8,10.4,30,5,54,5,3,22,1,1,0.0106112962202924
18,0.7,42,2.8,2.1,49,2,48,5,2,19,1,1,0.0133504931610858
38,0.3,21,4.4,4.7,47,2,40,2,4,22,0,0,0.016468850214843
50,0.1,30,1.1,14.4,50,10,96,4,1,22,0,0,0.0001
49,0.2,44,2.0,12.3,29,7,86,3,1,10,0,0,0.0164549029836685
10,0.1,10,5.0,20.0,48,2,100,5,1,22,1,1,0.0129357428601655
35,0.5,44,5.0,8.9,28,7,32,5,3,10,1,1,0.013081937501137
49,0.7,10,5.0,12.3,29,10,100,3,1,12,0,0,0.0001
10,0.1,19,4.9,3.0,30,2,90,3,4,22,0,0,0.0164064567790611
31,0.1,29,3.2,16.0,29,6,100,5,1,23,1,0,0.0156976353949071
12,1.0,11,1.0,20.0,49,7,12,5,1,23,1,1,0.0163946595986338
41,0.1,10,4.9,2.9,48,10,74,3,1,23,0,0,0.0165308625284682
31,0.3,46,3.2,16.0,29,6,57,4,4,11,0,0,0.0165721410667733
18,0.1,50,3.8,12.3,50,10,100,4,3,23,1,1,0.0088301114199133
10,0.6,46,2.1,20.0,22,10,100,5,1,23,0,1,0.0001
10,0.3,13,4.1,5.8,50,7,29,2,4,22,0,1,0.0001
10,0.4,13,5.0,10.3,30,6,52,5,1,22,0,1,0.0001
48,0.1,11,5.0,11.8,29,10,100,1,1,23,0,0,0.0164908061297037
12,0.2,11,1.0,9.3,50,2,30,5,1,23,1,1,0.0164600160972982
50,1.0,49,1.2,1.0,50,10,94,1,1,23,1,0,0.0158284965190362
49,0.1,10,4.9,11.8,32,10,100,1,1,22,0,0,0.0164908849853448
38,1.0,11,3.1,14.4,17,6,66,3,3,19,1,0,0.0134689161957446
26,0.3,30,3.2,14.4,37,3,51,2,2,20,0,1,0.0164588602886508
35,1.0,12,5.0,20.0,48,7,30,5,3,9,1,1,0.0129160153002357
12,0.3,17,3.0,9.6,27,10,99,4,4,12,0,0,0.0001
10,0.1,12,5.0,20.0,50,2,99,5,1,23,1,1,0.0130801701821366
39,1.0,11,4.9,5.3,50,2,28,2,1,10,0,0,0.0163944783888689
11,0.6,46,2.1,12.8,22,3,58,4,1,4,0,0,0.0165946915866036
18,0.2,49,4.3,13.2,48,10,68,4,1,10,1,1,0.0149544899491884
50,1.0,10,4.9,18.7,50,3,100,1,1,22,1,1,0.0120251540771344
12,0.6,47,2.2,13.8,21,3,57,4,1,4,0,1,0.0151214217868503
10,0.3,13,4.0,4.7,50,7,27,2,4,22,0,1,0.0001
49,0.3,14,4.6,2.1,37,7,86,3,5,5,0,0,0.016479586836886
10,0.6,45,2.1,12.4,21,3,60,4,1,3,0,1,0.0105706331114419
11,0.3,12,4.0,4.5,50,7,29,2,4,22,0,1,0.0001
48,0.1,48,4.8,1.2,49,10,99,1,5,23,1,1,0.0001
42,0.6,19,1.2,3.3,46,6,55,3,4,8,1,0,0.0122081367489133
10,1.0,12,3.2,14.5,16,6,54,5,3,18,0,0,0.0156194454618193
36,1.0,14,5.0,9.8,47,7,32,5,3,10,1,1,0.0127540041284503
48,1.0,50,1.1,1.0,47,10,96,1,1,22,1,0,0.0153367579663183
47,0.1,12,4.9,11.8,29,10,98,1,1,23,0,0,0.0164808654482875
34,1.0,12,5.0,5.3,50,7,10,5,1,8,0,0,0.0001
10,1.0,10,5.0,20.0,50,2,54,5,1,22,1,1,0.0145247265906723
11,0.1,46,2.1,12.8,47,3,85,4,1,4,0,1,0.0165656368921106
50,0.3,14,5.0,2.0,38,7,89,3,5,5,0,0,0.0164205803510046
10,1.0,10,1.0,20.0,49,2,13,5,1,23,1,1,0.0001
10,0.1,17,4.9,2.9,28,2,91,3,4,22,0,0,0.0164050303511053
50,0.6,46,1.1,1.1,22,10,58,4,1,4,1,0,0.015099995908917
41,0.2,10,5.0,13.2,48,10,68,1,1,23,0,0,0.0165244874429204
12,0.5,30,1.0,20.0,29,2,12,5,3,11,1,0,0.0001
18,0.5,29,3.8,11.1,30,6,39,4,3,11,0,1,0.0164301585911165
11,0.3,27,3.2,12.3,31,6,56,3,1,10,0,0,0.0164695842068859
12,0.3,12,1.0,5.3,50,7,28,2,1,23,1,1,0.0164091420398599
40,0.6,16,1.3,2.7,47,6,55,3,4,7,1,0,0.0122027746541432
10,0.3,49,2.1,13.2,30,6,56,4,1,11,0,0,0.0164818024126171
49,1.0,11,5.0,20.0,50,2,100,1,1,23,1,1,0.0122370289569803
28,0.5,31,2.9,10.9,30,6,46,3,3,11,0,0,0.0108440457469662
33,1.0,11,4.8,20.0,50,7,28,5,1,11,1,1,0.0164656584759397
11,0.3,46,2.1,12.8,22,3,58,4,1,4,0,1,0.0165208367157698
49,0.3,10,5.0,12.3,29,10,100,1,1,5,0,0,0.0001
38,0.4,10,3.2,14.5,50,6,54,5,1,23,0,1,0.0164021929876369
10,0.3,12,4.9,20.0,49,2,39,2,4,23,0,1,0.0001
39,0.1,10,1.3,2.9,48,10,55,3,1,10,1,0,0.0164465641487819
50,0.3,46,2.1,1.1,50,6,96,1,1,11,1,0,0.0164346293336646
34,0.5,46,4.9,9.4,26,7,30,5,3,9,1,1,0.0129234192959591
38,0.1,10,3.2,14.5,50,6,68,3,1,23,1,0,0.0165586278509931
23,0.3,46,2.1,12.8,37,3,58,4,1,11,0,0,0.0164952598852155
38,0.2,49,4.5,13.2,49,10,71,4,1,9,1,1,0.0147496860614023
30,0.5,29,2.9,11.1,28,6,54,3,3,10,0,0,0.0164434733646081
33,1.0,10,5.0,18.8,49,7,10,5,3,8,1,1,0.0152544690821082
23,0.1,50,1.0,20.0,37,10,100,2,4,23,0,0,0.0001
40,0.3,14,4.8,1.5,36,7,77,3,5,4,0,1,0.0001
29,1.0,30,2.9,20.0,29,6,28,3,3,11,0,1,0.0164420847137462
50,0.4,10,5.0,10.4,30,6,100,1,1,22,0,1,0.016419462285724
10,0.6,45,2.3,9.1,46,4,97,2,5,7,0,0,0.016494726078017
37,0.2,49,4.3,13.0,47,10,65,4,1,10,1,1,0.0152972000117558
10,1.0,10,3.2,20.0,50,2,68,5,1,18,1,1,0.0001
35,0.5,45,2.9,9.1,29,6,30,5,3,9,1,0,0.0162734398094833
10,0.2,50,1.0,20.0,48,10,98,5,1,23,1,0,0.0158587052225897
49,0.1,10,5.0,11.9,31,10,96,1,1,23,0,0,0.0164758883024251
50,1.0,12,5.0,20.0,50,6,100,3,3,23,1,1,0.0083538737282095
10,0.3,13,4.1,4.9,50,7,26,2,4,23,0,1,0.0001
23,0.3,29,3.2,15.1,29,6,51,2,1,20,0,0,0.0124058337693963
