entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
50,1.0,10.0,5.0,1.0,10.0,2.0,10.0,1.0,1.0,23.0,0.0,1.0,0.0001
50,1.0,10.0,1.0,1.0,10.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0001
50,1.0,10.0,5.0,20.0,50.0,10.0,100.0,1.0,1.0,0.0,1.0,0.0,0.0183449523937943
10,0.1,50.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0001
50,1.0,10.0,1.0,20.0,50.0,10.0,100.0,5.0,1.0,23.0,1.0,1.0,0.0144607515847451
33,0.9,23.0,3.0,3.5,13.0,10.0,60.0,2.0,2.0,17.0,1.0,0.0,
10,1.0,50.0,5.0,1.0,50.0,2.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
39,0.4,28.0,3.2,11.5,19.0,7.0,19.0,2.0,2.0,17.0,0.0,0.0,0.0001
35,0.1,22.0,2.0,9.4,43.0,4.0,31.0,5.0,3.0,2.0,0.0,1.0,0.0001
42,1.0,43.0,4.4,6.3,48.0,10.0,72.0,5.0,5.0,13.0,1.0,1.0,0.0001
31,0.5,31.0,3.0,9.8,28.0,6.0,58.0,3.0,3.0,12.0,0.0,0.0,0.0001
37,0.4,19.0,2.6,1.2,44.0,8.0,82.0,5.0,2.0,6.0,1.0,1.0,0.0001
28,0.5,30.0,2.8,11.0,29.0,6.0,51.0,3.0,3.0,11.0,0.0,0.0,0.0001
42,0.5,46.0,4.3,15.2,48.0,10.0,18.0,2.0,3.0,8.0,0.0,0.0,0.0001
34,0.4,20.0,5.0,15.5,40.0,4.0,78.0,5.0,1.0,3.0,0.0,0.0,0.0001
14,0.1,33.0,4.4,8.4,13.0,8.0,100.0,5.0,5.0,23.0,1.0,1.0,0.0001
10,0.2,16.0,1.8,12.3,24.0,3.0,10.0,5.0,4.0,17.0,1.0,0.0,0.0001
36,0.4,18.0,2.1,11.2,46.0,8.0,82.0,3.0,4.0,4.0,1.0,0.0,0.0136823029553552
35,1.0,10.0,3.4,9.4,43.0,2.0,100.0,5.0,5.0,23.0,0.0,0.0,0.0185735974777737
10,0.6,18.0,5.0,1.0,50.0,2.0,10.0,4.0,2.0,19.0,0.0,1.0,0.0001
50,0.1,10.0,5.0,1.0,50.0,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
10,0.4,34.0,1.9,17.0,32.0,3.0,98.0,1.0,1.0,22.0,0.0,1.0,0.0235194517257202
50,1.0,50.0,1.0,1.0,11.0,10.0,10.0,1.0,1.0,23.0,0.0,0.0,
10,0.5,50.0,3.0,20.0,10.0,10.0,18.0,1.0,3.0,0.0,1.0,0.0,
50,1.0,10.0,5.0,1.3,11.0,2.0,12.0,1.0,1.0,23.0,0.0,1.0,0.0001
48,0.7,24.0,3.5,13.7,49.0,3.0,83.0,5.0,3.0,12.0,1.0,0.0,0.0140825526394263
11,1.0,49.0,5.0,2.2,50.0,2.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0001
42,0.9,14.0,3.5,3.1,35.0,6.0,54.0,1.0,3.0,22.0,1.0,0.0,0.0173800903557527
50,1.0,10.0,1.0,1.0,50.0,10.0,100.0,5.0,1.0,0.0,0.0,0.0,0.0001
50,0.1,10.0,4.9,19.1,49.0,2.0,100.0,5.0,1.0,23.0,1.0,0.0,0.0167924192448857
49,1.0,12.0,5.0,20.0,50.0,10.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0179691515802212
42,0.5,24.0,3.0,15.2,12.0,9.0,90.0,2.0,3.0,11.0,1.0,0.0,
39,0.5,10.0,3.0,10.5,48.0,6.0,55.0,3.0,4.0,17.0,0.0,0.0,0.0001
50,0.9,10.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.8,50.0,10.0,98.0,5.0,1.0,23.0,1.0,0.0,0.0146054951840579
50,1.0,49.0,1.0,1.2,11.0,10.0,10.0,1.0,1.0,23.0,0.0,0.0,
30,0.5,30.0,2.9,10.4,31.0,6.0,55.0,3.0,3.0,11.0,0.0,0.0,0.0164038818016752
50,1.0,11.0,1.0,19.8,10.0,10.0,10.0,5.0,1.0,22.0,0.0,0.0,0.0001
10,0.1,50.0,1.0,1.0,50.0,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
10,1.0,50.0,1.0,1.0,50.0,10.0,10.0,1.0,1.0,23.0,1.0,1.0,0.0001
38,1.0,46.0,3.0,19.7,31.0,9.0,90.0,4.0,3.0,11.0,0.0,1.0,
19,0.9,25.0,2.0,18.7,26.0,10.0,62.0,5.0,3.0,16.0,1.0,0.0,
48,0.2,10.0,4.8,19.6,48.0,7.0,19.0,4.0,2.0,9.0,0.0,1.0,0.0001
37,0.8,24.0,4.5,4.3,43.0,7.0,16.0,3.0,1.0,11.0,0.0,0.0,0.0001
50,0.1,50.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
50,0.4,10.0,2.6,1.8,46.0,8.0,100.0,5.0,1.0,23.0,1.0,0.0,0.0001
47,1.0,17.0,3.3,1.0,10.0,5.0,82.0,1.0,2.0,17.0,0.0,1.0,0.0001
39,1.0,24.0,4.3,3.8,48.0,7.0,12.0,5.0,1.0,14.0,0.0,0.0,0.0001
50,0.1,50.0,1.1,19.9,11.0,2.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
49,1.0,10.0,4.7,1.1,12.0,2.0,12.0,1.0,1.0,23.0,0.0,1.0,0.0001
36,1.0,10.0,2.1,11.2,23.0,10.0,100.0,5.0,4.0,23.0,1.0,0.0,
19,1.0,10.0,2.0,20.0,26.0,5.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0122134268866768
42,1.0,27.0,4.4,19.0,32.0,9.0,88.0,4.0,3.0,11.0,1.0,1.0,0.0111113440453794
38,1.0,50.0,2.0,1.0,50.0,2.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0001
48,1.0,50.0,1.1,1.1,10.0,9.0,10.0,1.0,1.0,21.0,0.0,0.0,
10,0.4,10.0,1.0,1.0,50.0,10.0,60.0,2.0,1.0,9.0,1.0,1.0,0.0001
50,0.1,49.0,1.1,20.0,10.0,2.0,14.0,5.0,1.0,23.0,0.0,0.0,0.0001
50,0.6,18.0,1.0,1.0,16.0,10.0,100.0,4.0,1.0,23.0,0.0,0.0,
42,1.0,24.0,4.4,5.7,31.0,10.0,90.0,4.0,5.0,14.0,1.0,1.0,0.0001
50,1.0,10.0,1.0,19.3,12.0,9.0,11.0,5.0,1.0,22.0,0.0,0.0,0.0001
46,0.4,17.0,3.4,10.3,37.0,5.0,80.0,1.0,2.0,16.0,0.0,0.0,0.0189911442060065
10,1.0,50.0,5.0,1.0,50.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0001
38,0.1,50.0,3.0,1.0,50.0,9.0,18.0,5.0,3.0,8.0,0.0,0.0,0.0001
50,1.0,10.0,4.8,1.0,10.0,2.0,100.0,5.0,5.0,23.0,0.0,1.0,0.0001
50,0.5,45.0,2.0,1.0,36.0,2.0,64.0,4.0,1.0,8.0,0.0,0.0,0.0001
47,0.1,10.0,3.3,20.0,34.0,2.0,100.0,5.0,2.0,23.0,0.0,0.0,0.0177471943917724
32,0.5,29.0,2.9,11.1,30.0,6.0,53.0,3.0,3.0,10.0,0.0,0.0,0.0134376466412167
36,0.3,24.0,3.5,9.1,42.0,4.0,30.0,1.0,1.0,8.0,0.0,0.0,0.0001
17,0.1,28.0,4.0,19.4,18.0,4.0,86.0,4.0,3.0,19.0,0.0,1.0,0.0179177978504239
47,0.1,17.0,1.0,10.1,50.0,5.0,10.0,1.0,2.0,17.0,1.0,1.0,0.0001
50,1.0,10.0,1.1,19.8,50.0,10.0,100.0,5.0,1.0,23.0,1.0,1.0,0.0124433347057329
50,1.0,10.0,5.0,1.0,50.0,2.0,100.0,5.0,1.0,0.0,1.0,1.0,0.0140911339779068
17,0.6,19.0,3.8,18.9,18.0,4.0,87.0,4.0,2.0,20.0,0.0,0.0,0.0179297124676666
49,0.3,18.0,3.2,10.9,34.0,5.0,81.0,1.0,2.0,18.0,0.0,0.0,0.0172474490172718
42,0.8,24.0,4.2,3.2,39.0,7.0,16.0,3.0,1.0,12.0,0.0,0.0,0.0001
46,0.1,50.0,3.4,13.3,49.0,2.0,10.0,5.0,3.0,13.0,1.0,0.0,0.0001
17,0.6,17.0,3.9,19.9,16.0,4.0,84.0,4.0,2.0,18.0,0.0,0.0,0.020040669207867
49,0.3,17.0,3.3,10.3,35.0,5.0,86.0,1.0,2.0,16.0,0.0,0.0,0.0200868832242618
30,0.4,30.0,1.9,17.0,31.0,6.0,98.0,1.0,3.0,22.0,0.0,0.0,0.0174309046379475
38,0.4,18.0,2.6,5.3,36.0,8.0,64.0,5.0,2.0,8.0,1.0,1.0,0.0146494961456371
50,1.0,10.0,5.0,20.0,50.0,10.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0159741120335586
40,0.1,17.0,4.5,1.7,45.0,2.0,93.0,3.0,2.0,0.0,0.0,1.0,0.0001
42,1.0,41.0,4.2,4.6,48.0,10.0,78.0,5.0,5.0,14.0,1.0,1.0,0.0001
12,1.0,50.0,4.8,1.1,50.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0001
19,1.0,10.0,2.0,18.7,26.0,5.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0119797498789147
48,0.1,10.0,5.0,20.0,19.0,2.0,60.0,2.0,1.0,9.0,0.0,0.0,0.0164206633019359
50,1.0,50.0,1.0,1.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,
50,1.0,42.0,4.3,20.0,48.0,10.0,75.0,5.0,5.0,23.0,1.0,1.0,0.0001
50,0.5,10.0,3.0,1.0,30.0,6.0,55.0,3.0,3.0,23.0,0.0,1.0,0.0001
14,0.1,10.0,4.4,20.0,13.0,2.0,34.0,5.0,2.0,23.0,0.0,0.0,0.0001
37,0.5,45.0,1.9,4.9,37.0,4.0,66.0,4.0,1.0,9.0,1.0,1.0,0.0158110502887095
50,0.9,10.0,1.0,4.6,12.0,10.0,10.0,5.0,1.0,16.0,0.0,0.0,0.0001
40,1.0,42.0,4.3,5.9,48.0,10.0,74.0,5.0,5.0,13.0,1.0,1.0,0.0001
17,1.0,10.0,1.0,1.0,16.0,10.0,100.0,5.0,1.0,19.0,0.0,0.0,0.0001
47,0.3,17.0,3.3,20.0,34.0,5.0,100.0,5.0,2.0,23.0,0.0,0.0,0.0162710349648524
28,0.5,29.0,3.1,10.2,31.0,6.0,59.0,3.0,3.0,11.0,0.0,0.0,0.0177242915733615
42,1.0,24.0,4.2,19.0,32.0,9.0,97.0,4.0,3.0,12.0,1.0,1.0,0.0105805455102735
17,1.0,50.0,4.0,1.0,16.0,4.0,86.0,4.0,1.0,0.0,1.0,1.0,0.0144474687654765
35,0.2,12.0,1.1,17.4,43.0,4.0,67.0,1.0,4.0,8.0,0.0,0.0,0.0163782837842477
10,0.1,50.0,1.0,20.0,50.0,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
10,0.1,34.0,1.9,17.0,50.0,10.0,100.0,1.0,5.0,0.0,0.0,1.0,
29,0.5,30.0,2.9,10.5,30.0,6.0,52.0,3.0,3.0,11.0,0.0,0.0,0.0135632423062442
50,0.4,10.0,4.8,19.6,19.0,2.0,100.0,2.0,1.0,9.0,0.0,0.0,0.0167432904252333
48,0.7,22.0,3.3,13.4,49.0,3.0,88.0,5.0,3.0,13.0,1.0,0.0,0.0147085241113339
38,1.0,10.0,1.0,1.0,36.0,10.0,64.0,4.0,1.0,23.0,1.0,0.0,0.0001
10,0.1,33.0,4.4,20.0,13.0,8.0,10.0,5.0,5.0,11.0,0.0,1.0,0.0001
10,0.4,50.0,1.9,20.0,10.0,10.0,98.0,1.0,5.0,0.0,1.0,1.0,0.0001
49,1.0,10.0,5.0,1.6,12.0,2.0,100.0,5.0,5.0,23.0,0.0,1.0,0.0001
10,1.0,50.0,5.0,1.0,50.0,2.0,10.0,1.0,1.0,23.0,0.0,0.0,0.0001
47,0.4,30.0,4.7,19.7,20.0,4.0,58.0,2.0,2.0,9.0,0.0,1.0,0.0001
42,0.1,50.0,4.3,1.0,50.0,10.0,100.0,5.0,5.0,14.0,1.0,1.0,0.0001
50,1.0,10.0,5.0,20.0,50.0,10.0,100.0,1.0,1.0,23.0,0.0,0.0,0.0001
36,0.4,17.0,2.6,2.1,46.0,8.0,86.0,5.0,2.0,5.0,1.0,1.0,0.0131965111681893
48,0.1,28.0,5.0,19.6,19.0,2.0,60.0,5.0,2.0,9.0,1.0,1.0,0.0144476741817462
10,1.0,50.0,1.0,5.7,10.0,10.0,75.0,5.0,5.0,14.0,1.0,1.0,0.0001
31,0.3,22.0,3.0,9.4,12.0,4.0,62.0,1.0,2.0,8.0,1.0,0.0,0.0178464313492539
39,0.5,45.0,2.1,4.0,36.0,5.0,68.0,4.0,1.0,7.0,1.0,1.0,0.0159790458939731
48,0.1,28.0,4.4,19.6,13.0,4.0,60.0,2.0,2.0,9.0,0.0,1.0,0.0168568546489713
32,0.9,26.0,3.1,4.8,11.0,10.0,63.0,2.0,2.0,16.0,1.0,0.0,
50,0.1,50.0,5.0,1.0,10.0,10.0,10.0,5.0,1.0,23.0,0.0,1.0,
50,0.5,10.0,2.9,10.4,31.0,6.0,100.0,3.0,1.0,23.0,0.0,1.0,0.0176746923791074
50,1.0,10.0,1.0,19.6,10.0,10.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
38,1.0,10.0,1.0,1.0,50.0,10.0,100.0,4.0,1.0,23.0,1.0,1.0,0.0125015512989115
47,0.1,10.0,3.3,20.0,34.0,2.0,100.0,5.0,2.0,23.0,1.0,0.0,0.0149949422045984
31,0.5,29.0,2.9,10.4,33.0,6.0,54.0,3.0,3.0,12.0,0.0,0.0,0.0165789968907205
50,0.2,12.0,1.1,20.0,16.0,6.0,67.0,1.0,1.0,0.0,1.0,0.0,0.0001
38,0.1,46.0,5.0,1.0,12.0,9.0,100.0,5.0,3.0,0.0,0.0,0.0,
50,0.4,50.0,2.6,1.0,46.0,8.0,10.0,1.0,2.0,23.0,1.0,1.0,0.0001
47,0.3,16.0,3.3,10.4,33.0,5.0,83.0,1.0,2.0,17.0,0.0,0.0,0.0179491416850819
50,1.0,10.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,22.0,0.0,0.0,0.0001
12,0.9,48.0,4.9,1.6,50.0,2.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
50,0.5,50.0,2.9,1.0,50.0,6.0,100.0,5.0,5.0,11.0,1.0,0.0,0.0088360425534666
46,1.0,10.0,5.0,13.3,49.0,3.0,85.0,5.0,5.0,23.0,0.0,0.0,0.0001
40,0.2,10.0,3.1,10.6,47.0,7.0,19.0,4.0,4.0,15.0,0.0,0.0,0.0001
50,1.0,49.0,1.0,1.2,10.0,10.0,12.0,1.0,1.0,23.0,0.0,0.0,0.0001
10,1.0,50.0,1.0,20.0,10.0,10.0,10.0,5.0,5.0,22.0,0.0,1.0,0.0001
50,1.0,10.0,5.0,2.3,10.0,2.0,97.0,5.0,5.0,23.0,0.0,1.0,0.0001
17,0.6,17.0,4.1,19.4,15.0,4.0,88.0,4.0,2.0,19.0,0.0,0.0,0.017044149777393
50,0.1,10.0,4.9,19.9,49.0,2.0,99.0,5.0,1.0,23.0,1.0,0.0,0.0159762000815441
38,0.7,22.0,4.4,8.4,28.0,3.0,27.0,3.0,4.0,11.0,0.0,0.0,0.0001
10,0.1,50.0,5.0,19.2,10.0,10.0,100.0,1.0,5.0,1.0,1.0,0.0,0.0089240332665117
49,1.0,10.0,1.0,1.5,10.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0001
10,1.0,50.0,1.0,19.2,10.0,10.0,10.0,5.0,5.0,0.0,1.0,1.0,
10,0.3,10.0,3.3,1.0,50.0,10.0,82.0,1.0,2.0,17.0,1.0,0.0,0.0001
50,0.1,18.0,5.0,20.0,50.0,10.0,97.0,1.0,3.0,0.0,1.0,1.0,0.0001
10,0.4,50.0,1.0,19.6,19.0,10.0,60.0,2.0,2.0,0.0,0.0,1.0,
50,1.0,12.0,1.0,1.2,49.0,10.0,100.0,5.0,1.0,23.0,1.0,0.0,0.0150346945111363
30,0.1,50.0,1.0,20.0,30.0,2.0,10.0,5.0,3.0,11.0,0.0,0.0,0.0001
29,0.5,30.0,2.9,10.1,30.0,6.0,55.0,3.0,3.0,10.0,0.0,0.0,0.0164110060009791
30,0.9,30.0,3.0,4.6,12.0,10.0,62.0,3.0,3.0,16.0,0.0,0.0,
31,0.9,24.0,3.2,4.9,13.0,10.0,63.0,2.0,2.0,16.0,1.0,0.0,
47,0.5,30.0,3.0,10.5,34.0,2.0,55.0,5.0,3.0,11.0,0.0,0.0,0.0001
38,1.0,45.0,2.0,1.0,36.0,4.0,64.0,5.0,1.0,23.0,1.0,1.0,0.0142042792301035
43,1.0,23.0,4.4,19.4,32.0,9.0,86.0,4.0,3.0,11.0,1.0,1.0,0.0108699841174304
50,1.0,10.0,1.0,1.0,10.0,10.0,100.0,1.0,1.0,23.0,0.0,0.0,
50,0.1,50.0,1.0,19.2,10.0,2.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
50,1.0,11.0,5.0,1.4,11.0,2.0,10.0,1.0,1.0,22.0,0.0,1.0,0.0001
50,0.1,28.0,1.0,1.0,18.0,8.0,56.0,2.0,1.0,0.0,0.0,1.0,
30,1.0,30.0,3.0,10.5,10.0,6.0,55.0,5.0,3.0,23.0,0.0,0.0,0.0001
10,0.1,34.0,1.9,1.0,50.0,10.0,100.0,1.0,1.0,22.0,1.0,1.0,
48,0.4,28.0,4.9,20.0,18.0,5.0,56.0,2.0,2.0,9.0,0.0,1.0,0.0169791539523509
34,0.3,21.0,3.5,10.2,44.0,4.0,33.0,1.0,1.0,8.0,0.0,0.0,0.0001
37,0.5,42.0,1.9,5.6,35.0,5.0,63.0,4.0,1.0,7.0,1.0,1.0,0.0157277087496391
48,0.1,50.0,4.8,19.6,19.0,10.0,10.0,5.0,1.0,9.0,0.0,1.0,0.0001
49,1.0,10.0,1.0,20.0,50.0,10.0,99.0,5.0,1.0,23.0,1.0,1.0,0.0120223769963402
17,1.0,10.0,4.0,1.0,16.0,2.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0001
50,0.7,10.0,1.0,13.3,10.0,3.0,85.0,5.0,1.0,13.0,1.0,0.0,0.0154105608979506
12,0.4,35.0,1.8,17.2,30.0,3.0,96.0,1.0,1.0,21.0,0.0,1.0,0.0177030568942074
50,0.1,12.0,5.0,20.0,49.0,2.0,100.0,5.0,1.0,22.0,1.0,0.0,0.0154681274999461
17,1.0,18.0,1.0,19.4,16.0,4.0,86.0,4.0,1.0,19.0,0.0,0.0,0.0171955335985907
25,0.2,15.0,1.2,16.9,15.0,6.0,64.0,1.0,4.0,1.0,1.0,1.0,0.0078595189060245
47,0.1,10.0,1.0,20.0,10.0,2.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
50,1.0,50.0,5.0,19.0,50.0,10.0,88.0,4.0,5.0,11.0,1.0,1.0,0.0001
50,0.1,49.0,1.1,19.4,11.0,2.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
36,0.4,19.0,2.3,1.0,44.0,8.0,84.0,5.0,2.0,5.0,1.0,1.0,0.0130459375382754
37,0.2,10.0,3.1,12.0,48.0,7.0,16.0,4.0,4.0,17.0,0.0,0.0,0.0001
50,1.0,10.0,5.0,1.3,10.0,2.0,100.0,5.0,5.0,23.0,0.0,1.0,0.0001
30,1.0,10.0,1.0,10.4,50.0,6.0,100.0,3.0,3.0,11.0,1.0,0.0,0.0129673110628899
39,0.6,23.0,1.7,18.6,23.0,8.0,56.0,2.0,4.0,4.0,1.0,1.0,0.00851092633902
50,0.3,10.0,3.4,9.4,43.0,10.0,10.0,5.0,1.0,23.0,0.0,0.0,0.0001
10,0.2,10.0,3.2,11.5,50.0,7.0,10.0,1.0,1.0,17.0,1.0,0.0,0.0001
50,0.7,10.0,3.4,13.3,10.0,10.0,85.0,5.0,1.0,13.0,1.0,0.0,
44,1.0,28.0,4.5,18.2,31.0,9.0,86.0,4.0,3.0,11.0,1.0,1.0,0.010866865946891
40,0.3,27.0,3.2,13.8,35.0,6.0,62.0,2.0,1.0,9.0,0.0,1.0,0.0171492952474952
30,0.9,23.0,2.9,4.7,14.0,10.0,57.0,2.0,2.0,15.0,1.0,0.0,
12,0.1,32.0,4.4,8.6,14.0,8.0,36.0,2.0,5.0,11.0,0.0,1.0,0.0001
50,1.0,10.0,1.0,1.2,10.0,2.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0164627932704801
10,0.5,30.0,5.0,10.4,31.0,10.0,55.0,1.0,3.0,0.0,1.0,0.0,0.0001
40,0.2,11.0,3.2,11.9,48.0,7.0,15.0,4.0,4.0,17.0,0.0,0.0,0.0001
30,0.3,22.0,3.0,10.5,30.0,6.0,55.0,3.0,3.0,11.0,0.0,0.0,0.0165301102039501
17,1.0,18.0,4.0,19.4,50.0,2.0,86.0,4.0,2.0,0.0,0.0,1.0,0.016888657857056
31,0.5,32.0,3.1,10.0,31.0,6.0,54.0,3.0,3.0,11.0,0.0,0.0,0.0165201214830653
19,1.0,36.0,2.8,2.3,19.0,8.0,29.0,3.0,3.0,14.0,1.0,1.0,0.0142570599688776
50,0.7,10.0,5.0,13.3,49.0,10.0,100.0,1.0,1.0,13.0,1.0,0.0,0.0157204523010801
36,0.5,45.0,2.6,5.3,46.0,8.0,82.0,5.0,1.0,5.0,1.0,1.0,0.0147729260074624
46,0.3,17.0,3.3,9.8,34.0,5.0,83.0,1.0,2.0,16.0,0.0,0.0,0.0174923643420359
34,0.8,12.0,4.2,10.6,33.0,9.0,28.0,4.0,1.0,1.0,1.0,0.0,0.0001
47,0.1,48.0,5.0,1.5,50.0,10.0,98.0,5.0,5.0,0.0,1.0,1.0,0.0001
50,0.1,10.0,5.0,8.4,13.0,8.0,34.0,2.0,1.0,23.0,0.0,1.0,
28,0.5,29.0,3.1,10.2,29.0,6.0,55.0,3.0,3.0,11.0,0.0,0.0,0.0001
46,0.7,26.0,3.6,12.8,50.0,3.0,80.0,5.0,3.0,13.0,1.0,0.0,0.011851992056736
41,1.0,26.0,4.5,18.3,31.0,9.0,91.0,4.0,3.0,10.0,1.0,1.0,0.0001
28,0.9,25.0,3.1,4.6,11.0,10.0,64.0,2.0,2.0,16.0,1.0,0.0,
50,1.0,10.0,5.0,20.0,50.0,2.0,100.0,1.0,1.0,23.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.3,12.0,2.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0001
32,0.5,31.0,2.8,10.9,30.0,7.0,54.0,3.0,3.0,11.0,0.0,0.0,0.0167801218174877
48,0.4,28.0,4.5,20.0,18.0,4.0,59.0,2.0,2.0,9.0,0.0,1.0,0.0001
11,1.0,50.0,5.0,1.0,50.0,2.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0001
35,0.5,22.0,3.0,10.5,30.0,4.0,55.0,3.0,1.0,11.0,0.0,0.0,0.0169334956249562
46,0.4,28.0,4.9,19.4,17.0,4.0,61.0,2.0,2.0,9.0,0.0,1.0,0.0168029640137463
48,0.9,12.0,1.0,19.5,50.0,10.0,100.0,5.0,1.0,21.0,1.0,1.0,0.012669612291215
