entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
42,0.4,48.0,4.2,4.9,28.0,8.0,10.0,3.0,1.0,6.0,1.0,0.0,0.0001
48,1.0,48.0,3.8,14.9,20.0,5.0,26.0,3.0,5.0,20.0,1.0,1.0,0.0001
38,0.3,32.0,4.0,7.3,49.0,4.0,24.0,3.0,4.0,0.0,1.0,1.0,0.0001
50,1.0,50.0,1.0,20.0,10.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0123852532970433
50,1.0,50.0,1.0,1.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0125117310254508
50,1.0,50.0,1.0,1.0,50.0,10.0,10.0,5.0,5.0,23.0,0.0,1.0,
50,0.1,10.0,1.0,1.0,10.0,2.0,10.0,5.0,5.0,23.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.0,10.0,10.0,100.0,5.0,1.0,23.0,1.0,0.0,
50,1.0,10.0,1.0,1.0,10.0,10.0,10.0,5.0,1.0,0.0,1.0,0.0,
10,0.1,10.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,23.0,1.0,0.0,
50,1.0,10.0,1.0,1.0,50.0,10.0,10.0,1.0,1.0,23.0,0.0,0.0,
50,0.1,10.0,1.0,20.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0001
50,0.1,50.0,1.0,1.0,10.0,10.0,10.0,5.0,1.0,23.0,1.0,0.0,
50,0.1,50.0,5.0,20.0,50.0,2.0,10.0,1.0,5.0,0.0,1.0,1.0,0.0001
10,1.0,10.0,5.0,20.0,50.0,10.0,100.0,1.0,1.0,0.0,0.0,1.0,
50,1.0,50.0,1.0,1.0,20.0,10.0,10.0,5.0,5.0,23.0,1.0,0.0,
50,0.1,10.0,5.0,20.0,10.0,10.0,100.0,5.0,5.0,0.0,0.0,1.0,
10,0.1,10.0,1.0,20.0,50.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,
50,1.0,50.0,5.0,20.0,50.0,2.0,10.0,1.0,5.0,23.0,1.0,1.0,0.0001
50,0.4,50.0,2.8,4.2,45.0,10.0,12.0,5.0,1.0,23.0,1.0,0.0,
50,1.0,10.0,1.1,1.0,10.0,10.0,100.0,5.0,1.0,23.0,1.0,0.0,
50,0.5,30.0,3.0,10.5,30.0,6.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0001
10,0.1,10.0,1.0,20.0,10.0,2.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0001
28,0.5,30.0,3.3,11.2,28.0,6.0,57.0,3.0,3.0,11.0,0.0,0.0,0.0001
10,0.7,10.0,2.9,12.0,19.0,10.0,43.0,1.0,1.0,13.0,0.0,1.0,
26,1.0,26.0,3.1,2.0,47.0,8.0,61.0,1.0,3.0,19.0,0.0,1.0,0.0001
46,0.2,48.0,4.8,6.7,46.0,5.0,73.0,4.0,1.0,17.0,1.0,0.0,0.0183052968079198
50,0.5,50.0,3.0,10.5,10.0,6.0,55.0,5.0,1.0,0.0,0.0,1.0,0.0001
10,1.0,10.0,5.0,19.0,50.0,10.0,95.0,1.0,1.0,0.0,0.0,1.0,0.0001
47,1.0,50.0,4.9,19.9,49.0,5.0,67.0,4.0,1.0,13.0,0.0,1.0,0.0151295801675062
24,0.2,42.0,2.1,11.9,32.0,6.0,50.0,4.0,4.0,12.0,1.0,1.0,0.0081972736955708
30,1.0,10.0,3.0,20.0,50.0,6.0,55.0,3.0,3.0,11.0,0.0,1.0,0.0143821638351268
49,1.0,48.0,1.0,1.0,49.0,10.0,10.0,5.0,5.0,23.0,0.0,1.0,
15,0.4,17.0,2.6,5.0,48.0,7.0,15.0,2.0,5.0,13.0,1.0,1.0,0.0001
48,1.0,11.0,1.3,1.0,10.0,10.0,14.0,5.0,1.0,0.0,1.0,0.0,
50,1.0,48.0,4.8,1.0,50.0,10.0,66.0,4.0,5.0,23.0,0.0,1.0,
50,1.0,50.0,5.0,19.4,49.0,2.0,10.0,1.0,5.0,23.0,1.0,1.0,0.0001
38,1.0,11.0,1.5,7.4,36.0,7.0,81.0,2.0,1.0,22.0,1.0,0.0,0.0001
10,0.9,13.0,1.0,4.1,10.0,4.0,10.0,3.0,2.0,8.0,1.0,1.0,0.0001
50,1.0,11.0,1.2,1.0,10.0,2.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0101449783240768
50,0.4,19.0,4.0,16.9,19.0,6.0,37.0,3.0,1.0,10.0,0.0,0.0,0.0001
28,0.6,22.0,4.6,20.0,35.0,3.0,85.0,3.0,5.0,15.0,0.0,1.0,0.0193845613367708
30,0.5,30.0,3.1,11.8,31.0,6.0,54.0,3.0,3.0,11.0,0.0,0.0,0.0001
46,1.0,50.0,1.0,20.0,46.0,5.0,66.0,4.0,1.0,13.0,0.0,1.0,0.0172421950094007
13,0.5,12.0,4.4,9.2,32.0,5.0,39.0,2.0,2.0,3.0,1.0,0.0,0.0001
29,0.5,30.0,3.0,9.2,30.0,6.0,53.0,3.0,3.0,10.0,0.0,0.0,0.0001
29,0.5,28.0,3.1,10.3,28.0,6.0,56.0,3.0,3.0,11.0,0.0,0.0,0.0001
30,0.4,19.0,4.1,16.3,30.0,6.0,55.0,3.0,3.0,10.0,0.0,0.0,0.0001
50,0.1,50.0,1.1,1.0,10.0,10.0,10.0,5.0,1.0,23.0,1.0,0.0,
27,1.0,36.0,5.0,20.0,50.0,7.0,57.0,1.0,5.0,4.0,1.0,0.0,0.0080244897387688
10,0.2,10.0,1.0,7.0,10.0,10.0,10.0,2.0,1.0,17.0,1.0,0.0,
50,1.0,14.0,1.6,6.2,33.0,7.0,82.0,5.0,1.0,0.0,1.0,1.0,0.0146112771517176
10,0.1,10.0,1.2,19.5,48.0,10.0,11.0,5.0,5.0,0.0,0.0,0.0,
50,0.1,50.0,5.0,20.0,50.0,2.0,10.0,1.0,5.0,1.0,1.0,1.0,0.0001
50,1.0,10.0,1.0,1.4,50.0,8.0,60.0,1.0,3.0,19.0,0.0,0.0,0.0001
50,0.4,19.0,1.0,1.0,45.0,7.0,10.0,5.0,1.0,0.0,1.0,1.0,0.0169585189342133
50,0.1,10.0,5.0,19.6,11.0,10.0,100.0,5.0,5.0,1.0,0.0,1.0,
20,0.1,10.0,2.9,20.0,19.0,2.0,43.0,5.0,1.0,0.0,0.0,1.0,0.0001
32,0.5,31.0,3.0,10.4,30.0,6.0,51.0,3.0,3.0,10.0,0.0,0.0,0.0001
50,1.0,49.0,5.0,20.0,48.0,2.0,10.0,1.0,5.0,23.0,1.0,1.0,0.0001
48,0.1,10.0,5.0,19.8,10.0,10.0,100.0,5.0,5.0,0.0,0.0,1.0,
24,1.0,10.0,2.1,1.0,50.0,10.0,51.0,1.0,1.0,11.0,1.0,0.0,
50,0.1,10.0,1.3,20.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0001
49,1.0,50.0,1.2,1.0,11.0,2.0,14.0,5.0,1.0,0.0,0.0,1.0,0.0095731771872384
50,1.0,50.0,1.0,20.0,50.0,10.0,10.0,1.0,1.0,23.0,0.0,1.0,
46,0.2,19.0,2.2,6.7,28.0,5.0,73.0,4.0,1.0,17.0,1.0,0.0,0.01675708544413
38,0.1,10.0,1.6,6.2,10.0,7.0,82.0,5.0,1.0,22.0,1.0,1.0,
37,1.0,48.0,3.8,7.0,20.0,10.0,26.0,3.0,5.0,17.0,1.0,1.0,0.0001
42,0.6,48.0,4.1,4.9,28.0,7.0,10.0,3.0,4.0,6.0,0.0,0.0,0.0001
30,1.0,30.0,3.0,20.0,30.0,6.0,55.0,3.0,1.0,0.0,0.0,0.0,0.0001
50,0.5,30.0,3.0,1.0,30.0,10.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0001
50,0.9,35.0,5.0,20.0,34.0,9.0,100.0,5.0,5.0,12.0,0.0,1.0,
50,1.0,10.0,1.0,1.1,50.0,10.0,10.0,1.0,1.0,23.0,0.0,0.0,
20,0.7,16.0,2.8,11.1,19.0,10.0,39.0,1.0,5.0,13.0,1.0,1.0,0.0001
30,0.1,30.0,3.0,1.0,30.0,6.0,55.0,5.0,3.0,23.0,0.0,0.0,0.0001
37,0.1,10.0,4.8,20.0,10.0,10.0,10.0,5.0,1.0,17.0,1.0,0.0,
26,0.2,16.0,1.9,7.5,29.0,8.0,75.0,4.0,1.0,16.0,1.0,0.0,
30,0.5,29.0,3.1,11.3,29.0,6.0,55.0,3.0,3.0,11.0,0.0,0.0,0.0001
49,0.1,10.0,1.0,1.0,10.0,2.0,10.0,5.0,5.0,22.0,0.0,0.0,0.0001
10,0.1,12.0,1.0,20.0,10.0,10.0,10.0,5.0,1.0,23.0,1.0,0.0,
50,1.0,10.0,1.0,1.0,10.0,10.0,100.0,5.0,1.0,0.0,1.0,0.0,
37,0.4,21.0,4.8,4.2,10.0,10.0,44.0,2.0,5.0,17.0,1.0,1.0,
50,0.4,18.0,4.3,16.8,20.0,6.0,34.0,3.0,1.0,9.0,0.0,0.0,0.0001
29,0.4,35.0,4.3,2.5,36.0,4.0,70.0,3.0,5.0,3.0,0.0,0.0,0.0001
50,0.5,10.0,1.0,1.0,30.0,6.0,55.0,1.0,3.0,11.0,0.0,0.0,0.0001
32,0.5,30.0,3.1,10.3,30.0,6.0,56.0,3.0,3.0,11.0,0.0,0.0,0.0001
30,0.6,30.0,2.9,10.6,29.0,6.0,52.0,3.0,3.0,12.0,0.0,0.0,0.0165225045112877
10,0.3,32.0,4.0,7.3,50.0,10.0,24.0,3.0,4.0,0.0,1.0,1.0,0.0001
50,0.1,10.0,4.9,20.0,10.0,10.0,96.0,5.0,5.0,0.0,0.0,1.0,
12,0.4,48.0,4.2,10.3,32.0,8.0,10.0,3.0,1.0,6.0,1.0,0.0,0.0001
50,0.1,10.0,1.0,20.0,10.0,10.0,100.0,5.0,5.0,0.0,0.0,0.0,
11,1.0,10.0,4.9,19.4,49.0,10.0,100.0,1.0,1.0,0.0,0.0,1.0,
47,0.9,15.0,1.8,3.9,32.0,4.0,25.0,3.0,2.0,8.0,1.0,1.0,0.0150582922100528
28,0.6,37.0,4.2,19.0,39.0,7.0,57.0,3.0,4.0,5.0,0.0,0.0,0.0001
30,1.0,30.0,1.0,10.5,30.0,2.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0181516616628746
27,0.2,19.0,2.2,7.0,26.0,8.0,72.0,4.0,1.0,17.0,1.0,0.0,
38,0.1,10.0,4.0,7.3,49.0,2.0,24.0,5.0,4.0,23.0,1.0,0.0,0.0001
42,0.6,36.0,4.1,4.9,28.0,7.0,57.0,3.0,4.0,6.0,1.0,0.0,0.0139796792033362
30,0.1,10.0,2.0,17.9,41.0,6.0,74.0,5.0,4.0,20.0,0.0,1.0,0.0183423459115873
49,0.1,50.0,4.7,20.0,50.0,2.0,12.0,1.0,5.0,0.0,1.0,1.0,0.0001
38,0.3,30.0,3.8,7.0,47.0,4.0,22.0,3.0,4.0,0.0,1.0,1.0,0.0001
37,1.0,21.0,4.8,7.0,10.0,10.0,10.0,5.0,5.0,17.0,0.0,0.0,0.0001
10,0.7,16.0,5.0,12.0,19.0,10.0,43.0,1.0,5.0,0.0,0.0,1.0,
24,0.5,42.0,4.4,10.3,32.0,5.0,51.0,4.0,4.0,11.0,1.0,1.0,0.0072704622991908
48,1.0,48.0,4.7,19.9,44.0,5.0,63.0,4.0,1.0,13.0,0.0,1.0,0.0001
50,0.1,10.0,1.0,17.2,10.0,6.0,10.0,5.0,1.0,0.0,0.0,1.0,
26,0.6,37.0,4.3,18.7,42.0,7.0,57.0,3.0,4.0,3.0,0.0,0.0,0.0001
24,0.9,33.0,1.6,5.3,18.0,6.0,41.0,2.0,4.0,18.0,1.0,1.0,0.0001
28,0.2,19.0,2.3,7.2,29.0,8.0,73.0,4.0,1.0,17.0,1.0,0.0,
50,1.0,10.0,1.0,1.0,10.0,10.0,11.0,5.0,1.0,0.0,1.0,0.0,
12,0.5,12.0,4.3,10.3,32.0,5.0,43.0,2.0,2.0,4.0,1.0,0.0,0.012477459131029
10,0.1,10.0,5.0,20.0,10.0,2.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0001
50,1.0,48.0,4.8,20.0,50.0,5.0,66.0,1.0,5.0,0.0,1.0,1.0,0.0001
48,1.0,48.0,1.7,4.1,20.0,5.0,26.0,3.0,5.0,20.0,1.0,1.0,0.0001
50,1.0,10.0,5.0,20.0,50.0,2.0,10.0,5.0,1.0,23.0,1.0,1.0,0.0001
50,0.9,35.0,1.1,20.0,34.0,10.0,91.0,4.0,5.0,12.0,0.0,0.0,
49,0.1,10.0,1.0,1.0,11.0,2.0,10.0,5.0,5.0,23.0,0.0,0.0,0.0001
13,0.5,12.0,4.3,9.8,32.0,5.0,40.0,2.0,2.0,4.0,1.0,0.0,0.0129514065351321
37,1.0,48.0,4.8,7.0,20.0,5.0,26.0,2.0,5.0,20.0,1.0,1.0,0.0001
29,0.5,31.0,2.7,10.5,30.0,6.0,59.0,3.0,3.0,11.0,0.0,0.0,0.0001
25,0.2,20.0,2.3,6.1,28.0,8.0,75.0,4.0,1.0,18.0,1.0,0.0,
49,1.0,50.0,1.0,1.0,10.0,2.0,12.0,5.0,1.0,0.0,0.0,1.0,0.0097452579827441
50,0.5,50.0,1.0,10.5,50.0,10.0,55.0,3.0,5.0,11.0,0.0,1.0,
28,0.6,30.0,3.1,9.9,32.0,6.0,62.0,3.0,3.0,10.0,0.0,0.0,0.0001
12,0.5,12.0,4.5,9.4,33.0,5.0,46.0,2.0,2.0,5.0,1.0,0.0,0.0177678390216976
37,1.0,50.0,4.8,7.0,10.0,2.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0001
50,0.7,10.0,1.0,1.0,19.0,2.0,43.0,1.0,5.0,23.0,0.0,1.0,0.013560438151975
27,1.0,25.0,2.9,1.6,49.0,8.0,57.0,1.0,3.0,18.0,0.0,1.0,0.0001
36,0.2,22.0,5.0,7.1,10.0,10.0,45.0,2.0,5.0,17.0,1.0,0.0,
12,0.9,48.0,1.8,2.9,47.0,5.0,87.0,1.0,1.0,13.0,1.0,0.0,0.0001
50,1.0,26.0,2.9,1.4,10.0,8.0,60.0,1.0,3.0,19.0,0.0,0.0,
10,1.0,10.0,1.0,6.2,50.0,10.0,82.0,2.0,5.0,0.0,1.0,0.0,
50,0.1,11.0,4.8,20.0,10.0,10.0,99.0,5.0,5.0,0.0,0.0,1.0,
48,1.0,49.0,3.9,14.7,21.0,5.0,25.0,3.0,5.0,21.0,1.0,1.0,0.0001
48,1.0,49.0,5.0,19.1,50.0,2.0,12.0,1.0,5.0,23.0,1.0,1.0,0.0001
38,0.1,32.0,1.0,20.0,10.0,4.0,24.0,3.0,4.0,0.0,1.0,1.0,0.00923579761434
50,0.5,30.0,1.0,10.5,10.0,6.0,10.0,3.0,3.0,23.0,0.0,0.0,
19,0.1,31.0,1.1,8.7,12.0,9.0,70.0,4.0,4.0,8.0,0.0,0.0,
46,0.5,20.0,1.4,10.7,10.0,3.0,87.0,2.0,5.0,2.0,1.0,0.0,0.0001
49,0.1,11.0,1.0,2.4,10.0,2.0,13.0,5.0,5.0,23.0,0.0,0.0,0.0163994010072914
29,0.1,10.0,2.1,17.5,40.0,6.0,76.0,5.0,4.0,20.0,0.0,1.0,0.0001
14,0.4,49.0,2.2,6.1,40.0,6.0,20.0,3.0,5.0,21.0,0.0,0.0,0.0001
13,1.0,50.0,5.0,20.0,32.0,2.0,40.0,2.0,5.0,4.0,1.0,0.0,0.0001
10,0.1,10.0,1.0,20.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,
16,0.4,20.0,2.9,3.8,44.0,7.0,10.0,2.0,5.0,12.0,1.0,1.0,0.0096548219112214
31,0.5,29.0,3.0,10.4,29.0,6.0,55.0,3.0,3.0,11.0,0.0,0.0,0.0001
28,0.6,20.0,4.6,19.4,37.0,3.0,86.0,3.0,5.0,16.0,0.0,1.0,0.0149197369491631
50,0.1,10.0,2.1,1.0,10.0,10.0,76.0,5.0,1.0,0.0,1.0,0.0,
24,0.2,42.0,2.2,11.3,33.0,6.0,54.0,4.0,4.0,11.0,1.0,1.0,0.0001
30,0.1,50.0,2.9,10.6,29.0,6.0,10.0,1.0,3.0,12.0,0.0,1.0,0.0001
37,0.4,19.0,2.8,7.0,45.0,10.0,44.0,2.0,5.0,13.0,1.0,0.0,
45,0.3,13.0,2.5,7.5,25.0,8.0,79.0,4.0,4.0,6.0,1.0,1.0,0.0001
50,0.1,50.0,1.1,1.0,10.0,10.0,10.0,5.0,1.0,22.0,1.0,0.0,
24,0.2,18.0,2.1,5.4,27.0,8.0,77.0,4.0,1.0,18.0,1.0,0.0,0.0140712221870581
24,0.5,12.0,2.1,11.9,32.0,6.0,40.0,4.0,2.0,11.0,1.0,1.0,0.0163292326952621
29,1.0,33.0,4.5,2.0,50.0,4.0,69.0,3.0,1.0,3.0,0.0,0.0,0.0001
50,1.0,50.0,5.0,1.0,50.0,10.0,10.0,5.0,5.0,0.0,0.0,1.0,
50,1.0,48.0,3.7,15.6,21.0,5.0,27.0,3.0,5.0,20.0,1.0,1.0,0.0001
42,0.4,47.0,4.1,5.7,29.0,8.0,10.0,3.0,1.0,6.0,1.0,0.0,0.0001
38,0.1,10.0,1.6,20.0,10.0,2.0,10.0,2.0,1.0,22.0,0.0,0.0,0.0001
50,0.2,19.0,1.0,1.0,28.0,8.0,73.0,4.0,5.0,23.0,1.0,0.0,0.0001
30,0.6,36.0,3.0,19.0,30.0,6.0,57.0,3.0,3.0,11.0,0.0,0.0,0.0001
48,1.0,13.0,1.7,14.9,31.0,4.0,23.0,3.0,5.0,20.0,1.0,1.0,0.0001
37,1.0,15.0,1.8,6.7,32.0,7.0,85.0,2.0,1.0,22.0,1.0,0.0,0.0001
46,0.1,50.0,4.8,20.0,50.0,5.0,66.0,1.0,1.0,13.0,0.0,1.0,0.0001
13,0.5,12.0,4.1,11.0,31.0,5.0,43.0,2.0,2.0,4.0,1.0,0.0,0.012345238764937
38,1.0,14.0,5.0,6.2,33.0,7.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0001
40,0.4,12.0,1.7,15.2,31.0,5.0,15.0,3.0,2.0,9.0,1.0,0.0,0.0001
18,0.6,30.0,1.1,10.6,29.0,6.0,52.0,4.0,3.0,12.0,0.0,0.0,0.0001
15,0.5,11.0,4.3,8.6,31.0,4.0,40.0,2.0,2.0,5.0,1.0,0.0,0.0129259771971253
50,0.9,50.0,1.0,1.0,31.0,10.0,10.0,3.0,2.0,23.0,1.0,0.0,
20,1.0,14.0,2.9,6.2,19.0,7.0,82.0,2.0,1.0,13.0,1.0,1.0,
49,1.0,10.0,1.0,1.0,11.0,10.0,100.0,5.0,1.0,23.0,1.0,0.0,
46,0.6,30.0,2.9,10.6,29.0,6.0,52.0,3.0,3.0,12.0,0.0,0.0,0.0164470981868288
30,1.0,10.0,5.0,10.5,50.0,6.0,55.0,3.0,3.0,0.0,0.0,1.0,0.0001
16,0.5,20.0,2.9,4.3,44.0,7.0,12.0,2.0,5.0,12.0,1.0,1.0,0.0096151259234972
46,1.0,50.0,1.0,20.0,10.0,5.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0001
33,0.2,11.0,3.1,7.0,47.0,2.0,26.0,1.0,1.0,13.0,1.0,0.0,0.0173942863152899
30,0.7,16.0,2.9,10.5,19.0,6.0,43.0,3.0,5.0,11.0,0.0,1.0,0.0001
50,1.0,50.0,1.0,1.0,10.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0116535500577048
50,1.0,50.0,1.0,19.9,11.0,2.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0001
42,1.0,48.0,1.0,4.9,10.0,8.0,10.0,3.0,1.0,6.0,0.0,0.0,0.0164116651567758
50,0.6,30.0,1.0,10.6,29.0,10.0,52.0,3.0,5.0,23.0,0.0,0.0,
29,0.5,30.0,3.1,10.3,31.0,6.0,55.0,3.0,3.0,10.0,0.0,0.0,0.0001
48,0.1,50.0,1.0,4.1,31.0,4.0,10.0,5.0,2.0,23.0,1.0,0.0,0.0001
29,0.6,32.0,2.7,10.9,29.0,6.0,50.0,3.0,3.0,12.0,0.0,0.0,0.0142832664851733
42,0.5,12.0,4.2,9.4,33.0,8.0,10.0,2.0,2.0,6.0,1.0,0.0,0.0001
29,0.6,20.0,4.5,18.9,34.0,3.0,88.0,3.0,5.0,15.0,0.0,1.0,0.0001
50,1.0,50.0,1.0,1.0,10.0,10.0,10.0,5.0,1.0,0.0,1.0,0.0,
36,0.2,22.0,4.8,7.4,12.0,10.0,43.0,2.0,5.0,18.0,1.0,0.0,
50,1.0,10.0,1.0,1.0,50.0,10.0,10.0,1.0,5.0,23.0,0.0,0.0,
45,1.0,48.0,4.8,20.0,46.0,5.0,68.0,4.0,1.0,13.0,0.0,1.0,0.0142356988584777
50,0.7,16.0,1.0,12.0,10.0,2.0,43.0,1.0,1.0,13.0,0.0,1.0,0.0001
25,1.0,48.0,2.2,6.7,28.0,8.0,73.0,4.0,1.0,13.0,0.0,1.0,0.0001
49,1.0,12.0,1.7,3.7,31.0,4.0,24.0,3.0,2.0,9.0,1.0,1.0,0.0144193879187554
10,0.7,10.0,1.0,20.0,50.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0001
12,0.5,11.0,4.5,9.1,33.0,5.0,49.0,2.0,2.0,5.0,1.0,0.0,0.0174035631951671
16,0.4,48.0,2.3,5.6,44.0,6.0,21.0,3.0,5.0,21.0,0.0,0.0,0.0001
50,1.0,10.0,1.0,1.0,10.0,2.0,100.0,5.0,1.0,0.0,0.0,0.0,0.0001
48,0.1,11.0,1.1,19.6,10.0,2.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0001
47,1.0,48.0,3.7,15.8,22.0,6.0,28.0,3.0,5.0,21.0,1.0,1.0,0.0001
50,0.1,49.0,1.0,1.4,10.0,10.0,12.0,5.0,1.0,23.0,1.0,0.0,
46,0.4,21.0,4.1,15.7,19.0,6.0,30.0,3.0,1.0,10.0,0.0,0.0,0.0166140839531472
12,1.0,10.0,4.5,9.4,10.0,5.0,46.0,5.0,1.0,5.0,1.0,0.0,0.0122003194785012
29,0.6,22.0,4.3,19.9,38.0,3.0,91.0,3.0,5.0,15.0,0.0,1.0,0.0140745610369503
50,1.0,10.0,1.2,1.0,12.0,10.0,11.0,5.0,1.0,0.0,1.0,0.0,
49,1.0,12.0,1.0,1.5,10.0,10.0,100.0,5.0,1.0,23.0,1.0,0.0,
10,0.2,10.0,1.0,7.0,10.0,10.0,44.0,5.0,5.0,23.0,1.0,0.0,
50,0.1,10.0,5.0,20.0,10.0,10.0,100.0,5.0,5.0,1.0,0.0,1.0,
29,1.0,33.0,1.6,2.0,36.0,4.0,82.0,3.0,5.0,22.0,1.0,0.0,0.0001
12,0.6,13.0,4.3,10.3,36.0,5.0,44.0,2.0,2.0,5.0,1.0,0.0,0.0124291809872191
37,1.0,21.0,4.8,7.0,10.0,2.0,10.0,2.0,5.0,17.0,1.0,0.0,0.0001
50,0.1,50.0,5.0,19.8,47.0,2.0,10.0,1.0,5.0,2.0,1.0,1.0,0.0001
37,0.2,20.0,4.7,6.8,11.0,10.0,41.0,2.0,5.0,18.0,1.0,0.0,
50,1.0,50.0,1.1,1.4,48.0,10.0,11.0,5.0,5.0,23.0,0.0,1.0,
38,0.7,32.0,4.0,12.0,19.0,10.0,43.0,1.0,5.0,0.0,1.0,1.0,0.0001
50,0.2,42.0,2.1,11.9,10.0,2.0,51.0,5.0,1.0,0.0,1.0,1.0,0.0163263496084936
10,0.1,10.0,1.0,20.0,50.0,10.0,100.0,5.0,5.0,0.0,0.0,0.0,
25,0.9,19.0,2.2,6.7,34.0,8.0,73.0,4.0,2.0,12.0,1.0,0.0,
48,0.5,48.0,3.8,14.9,20.0,5.0,55.0,3.0,3.0,11.0,1.0,0.0,0.0160696089968836
50,0.4,48.0,4.2,1.0,50.0,10.0,10.0,1.0,1.0,6.0,1.0,0.0,0.0001
49,0.1,48.0,1.0,1.0,10.0,10.0,12.0,5.0,1.0,23.0,1.0,0.0,
49,1.0,49.0,1.0,1.0,50.0,10.0,12.0,5.0,5.0,23.0,0.0,1.0,
38,1.0,14.0,1.6,6.2,49.0,4.0,82.0,2.0,4.0,22.0,1.0,1.0,0.0001
49,1.0,10.0,1.1,1.1,10.0,10.0,11.0,5.0,1.0,0.0,1.0,0.0,
49,1.0,10.0,1.0,20.0,50.0,10.0,100.0,5.0,1.0,23.0,0.0,1.0,
50,0.5,30.0,3.0,10.5,10.0,6.0,100.0,3.0,1.0,11.0,1.0,0.0,
15,0.2,49.0,2.0,5.8,42.0,6.0,73.0,3.0,5.0,21.0,1.0,0.0,0.0083605365503024
